DE_BE,x_source_embedded,x_source_embedded,x_target_embedded,x_target_embedded,F_source_embedded,F_source_embedded,F_target_embedded,F_target_embedded,BE_DE,F_source_embedded,F_source_embedded,F_target_embedded,F_target_embedded
170,-66.52202606,-8.978076935,83.46621704,-28.91996002,-3.008270025,53.69301224,48.62384415,-30.32417679,170,-20.22726631,41.60030365,52.84701157,-19.63367271
171,-61.4591713,-5.20524025,86.9056015,-25.53093147,-3.456748247,52.98079681,46.50117874,-47.5378952,171,-22.59878159,42.64216614,60.1411438,-23.63152313
172,-66.44573212,-9.321399689,94.61876678,-14.40059757,-3.88262105,53.29953766,52.95074081,-28.79139137,172,-20.32947731,41.75284195,60.96792603,-17.71297646
173,-66.51651001,-8.667900085,96.38744354,-14.76712322,-3.333333492,53.44965363,50.2072258,-38.43267441,173,-20.51948166,42.16703796,60.66117477,-20.38209152
174,-61.42538834,-4.991401196,95.50798798,-15.35715008,-3.513659,52.69211197,46.05475235,-46.23888016,174,-23.04941368,42.83548355,57.57933807,-23.15326691
175,-70.26221466,-18.72421455,95.32709503,-14.82437611,7.599611759,52.56425095,51.74830246,-30.79370117,175,-6.597290039,38.22887802,61.207901,-18.83677483
176,-70.30518341,-18.66534996,89.27887726,-10.28071785,7.170990467,52.89390182,51.74829865,-30.79370117,176,-6.510878086,38.10014725,61.20789719,-18.83675385
177,-70.03246307,-19.21969986,88.29521942,-8.045015335,11.47460365,51.77523041,43.2325058,-47.49536514,177,-6.482697487,37.90826416,55.72563171,-22.1357975
178,-67.94314575,-26.82331276,91.25714111,-8.977445602,34.09884644,35.1423378,40.75348282,-41.25614929,178,-0.724659801,31.08132172,53.02886581,-21.8406868
179,-67.94314575,-26.82331276,96.80548859,-12.59513378,34.09899902,35.1424675,47.05104446,-19.08761787,179,-0.943401754,30.86423683,51.44741821,-18.94322968
180,-68.08682251,-26.07998085,93.09555054,-6.516626835,31.35404778,39.68940735,48.30264282,-35.93778992,180,-1.327564597,31.38816071,57.76266861,-20.43842697
181,-66.07669067,-29.83276176,92.57142639,-6.605449677,49.01085663,6.90134716,49.67177963,-38.89408493,181,41.02043533,18.60652351,61.66643143,-20.91237259
182,-66.80895233,-29.78600311,92.53626251,-6.771830559,49.02878571,7.331811905,46.10771561,-48.17945862,182,41.09314346,18.08548355,60.13029099,-22.66726685
183,-68.85552216,-28.31884003,92.81626129,-7.165686131,34.45854187,36.02820587,43.14960861,-47.48355103,183,-1.477068305,30.4203949,55.6053772,-21.89399529
184,-70.21434784,-19.32430458,96.50006866,-7.768746853,13.70568466,54.50043106,47.19266891,-37.94183731,184,-5.84663105,38.09856415,56.31106949,-20.62677002
185,-62.78574371,0.183498845,91.69868469,0.710894763,-15.19798851,43.8542099,48.93537903,-34.48624802,185,-30.83938599,43.1822319,57.12194061,-20.05556107
186,-66.2804184,-10.49899292,90.81554413,0.682440579,-4.835963249,53.27895737,47.74234009,-37.67847443,186,-19.00782776,39.96012497,58.37737656,-20.67374992
187,-70.25900269,-20.6691246,93.65465546,1.483916163,21.31046867,52.98282623,38.64090347,-56.63703537,187,-4.254103184,34.15386963,55.64577484,-22.41544914
188,-66.23777771,-8.518827438,92.86022186,1.599808812,-3.03511548,53.71971512,44.67186356,-28.04847717,188,-21.19642258,42.05257797,50.72737885,-19.70441437
189,-70.20939636,-19.4955864,93.82224274,2.476037979,14.40745926,54.35402679,47.75868988,-32.71878052,189,-5.831721306,38.12747955,55.02481079,-19.89768028
190,-70.20935822,-19.49558258,93.1529007,3.813481808,14.40746021,54.35394287,53.14015579,-28.02619171,190,-5.59015274,38.41217804,62.1190834,-17.98465919
191,-65.10171509,-30.15711212,93.13595581,4.787194252,51.02937317,1.46304059,47.7771492,-38.14827728,191,40.40634155,16.79134178,59.00754929,-20.70359039
192,-63.46405792,-30.6817894,93.68325806,5.48504591,53.21513748,-11.96013355,46.94489288,-48.06279755,192,40.08607483,16.12928772,61.41440582,-22.43629646
193,-62.84909058,-30.70123672,93.68325806,5.48504591,55.93738174,-31.09343147,47.23739243,-47.43732452,193,51.6908989,-9.889199257,61.63481903,-22.11123848
194,-66.04312897,-34.60625839,93.12524414,5.789526939,52.59973907,-25.83558846,49.82953644,-37.51689148,194,43.9954071,15.06556606,60.7841568,-19.95432472
195,-66.05147552,-34.65368652,92.67578125,3.882950544,52.6093483,-25.99784088,48.9957962,-39.52151489,195,44.39242172,14.99722004,59.91331863,-21.09754562
196,-66.70896149,-34.12027359,91.53592682,5.596326351,55.13489914,-1.976210356,41.43252182,-47.53748703,196,44.31377029,15.65054321,54.69610214,-22.22451973
197,-67.66403961,-33.13557053,92.46347809,5.162958145,53.597332,2.413995266,48.27119064,-33.47992706,197,45.22321701,15.41521072,55.08898163,-20.02782059
198,-53.87522125,-54.73493576,91.83135986,5.435567379,54.22637939,10.37644577,44.29369354,-47.32666397,198,46.63043594,20.85984993,53.9835968,-24.88081169
199,-55.49319839,-56.46347046,93.2089386,5.804048061,39.05124664,15.10440731,44.21209335,-27.91374779,199,-15.4367485,-16.23911285,47.38003922,-20.120121
200,-66.16597748,-18.13117218,93.97455597,5.332153797,16.80360413,49.20150757,44.4888649,-18.16446686,200,-14.22650051,29.3567009,-18.64321327,-27.39343834
201,-66.166008,-18.13117027,93.64918518,5.216213703,16.80356789,49.20134735,42.62275696,-40.60891724,201,-14.41472244,29.26613426,49.35929108,-21.97871971
202,-66.48085785,-16.32951546,92.64781952,4.906689644,13.21862602,50.3911972,46.26943207,-18.47685432,202,-15.51192665,31.09593582,47.22172165,-19.14892387
203,-63.37093353,-8.793762207,93.48052979,5.253836155,1.488426447,48.24202347,47.39012527,-32.39535141,203,-24.75548744,35.84679031,50.05905151,-20.75997353
204,-62.8970871,-1.938506126,90.93334961,3.060174465,-2.418108225,49.13862991,50.88117981,-33.66972351,204,-28.91203117,42.16836929,59.76512909,-19.24291039
205,-62.43772888,-4.798927784,91.3066864,3.652530193,-2.749765158,47.54075241,50.88117981,-33.66972351,205,-26.14016914,40.34121323,59.76515579,-19.24287796
206,-62.75782394,-5.837293625,90.08644104,5.119704723,-1.927687407,47.46957779,48.66568375,-32.12913132,206,-25.73937607,39.19794083,53.17020035,-19.70036888
207,-68.49703979,-20.74999237,90.08644104,5.119704723,28.27280235,40.25535965,47.66757202,-32.86339951,207,-5.332265854,32.95157242,52.32584381,-20.07387733
208,-65.83834839,-15.55475998,89.49172974,4.827137947,14.41342735,54.20904922,46.09475327,-38.30679321,208,-17.46591568,30.26292229,52.00782394,-20.45057869
209,-63.16320801,-0.967749119,91.44281006,4.320546627,-1.585770011,54.9601059,51.12352371,-31.41723824,209,-30.25281334,41.9717598,57.26927185,-18.65231705
210,-62.93710327,-0.977381647,90.03565979,4.315559387,-2.203593969,51.0418129,48.29150391,-40.0643158,210,-29.55928802,42.30499649,58.25048447,-21.75534439
211,-65.9132309,-11.53461075,89.55276489,4.642779827,8.988679886,54.45757675,47.85451889,-37.36709976,211,-17.53014755,35.40917969,56.75303268,-20.72968864
212,-65.91342163,-11.53473568,89.17737579,4.863355637,8.988687515,54.45490646,47.59368134,-37.31613541,212,-17.43867493,35.8192482,55.73550797,-20.64443016
213,-67.70962524,-25.27329445,92.19042206,4.167816639,32.41671753,36.32208633,45.32067108,-50.05368805,213,-3.269340277,30.82642746,60.23859024,-23.9785862
214,-66.27341461,-24.68094254,92.89600372,3.779961348,31.09920502,32.33456039,48.26743698,-31.12449837,214,-2.804878235,27.81789207,52.59221649,-19.80556488
215,-66.59677124,-23.90621185,92.30764008,3.747060537,30.95381927,33.96273804,42.49161911,-41.30817032,215,-4.224032879,28.44675446,49.98552704,-21.85129738
216,-67.08789825,-21.73714447,91.77934265,3.426808119,29.87150764,37.55044556,42.49162674,-41.30818176,216,-8.001187325,29.28579712,49.98552704,-21.85129929
217,-66.9947052,-22.11923218,90.92695618,5.305830479,30.18759727,36.66868591,51.28074646,-27.7924099,217,-7.739885807,29.35532951,53.53091812,-18.37677193
218,-62.71644974,-7.513777256,92.86894226,2.856259823,0.302742869,46.41626358,48.1730423,-32.87641525,218,-26.12183571,36.82042694,52.25077438,-19.85543633
219,-63.38349915,-1.576123357,92.86894226,2.856259823,-12.60203457,43.90340424,50.10066605,-38.16345596,219,-29.30199051,41.23498917,57.39478683,-22.64118004
220,-63.27364349,-2.174170494,91.1781311,1.449355841,-1.418875694,48.76451111,47.0212326,-32.37732697,220,-27.52115059,40.41805267,49.03744507,-21.18446922
221,-62.83545303,-5.531293392,92.05793762,1.418193102,-1.666748166,47.43444824,46.03433228,-19.70315361,221,-26.37759209,39.79737473,47.16719818,-19.52570724
222,-62.92515564,-5.698752403,91.8638916,1.70709002,-0.681828022,47.37545776,47.26089859,-32.53582382,222,-26.52317238,39.53855133,49.29511261,-21.27841187
223,-62.92515564,-5.698752403,91.78496552,1.010679722,-0.681832314,47.37545776,51.26207733,-27.17811966,223,-26.36623573,39.60562515,52.96761703,-18.7408371
224,-65.24597168,-12.01427555,92.76395416,0.653947949,8.401687622,50.67166519,41.24590302,-38.69474792,224,-18.54601097,35.10826111,46.16791534,-23.26490021
225,-66.57923889,-16.43203926,90.9606781,0.143187732,12.84819317,49.89286041,54.97218323,-3.053283453,225,-15.51729107,31.42755508,46.14243317,-17.86131668
226,-62.75248337,-7.222495556,91.43721771,-0.311968148,0.298292845,46.95309448,45.80068588,-21.90391541,226,-26.82798195,36.36827469,47.09179688,-20.05262947
227,-69.71511841,1.482430577,92.19520569,-5.591292858,-9.743303299,45.75814438,39.46687317,-27.55365753,227,-28.24755478,38.12619019,-21.02868462,-26.75156784
228,-66.64147186,-16.93179321,91.7504425,-5.163867474,12.86789227,49.86057663,35.11047745,15.79869843,228,-15.32439995,30.93330956,-27.56663513,-18.81786537
229,-66.2624054,-24.40088081,91.72301483,-5.196893215,31.7195034,33.03119659,32.31546021,11.37949276,229,-3.155184031,28.58599281,-29.19258499,-18.20601463
230,-65.55763245,-16.33788681,91.97341156,-7.778832436,16.44445419,50.06553268,34.71380997,10.80052948,230,-16.65415382,29.94741631,-28.14216423,-19.73399544
231,-63.08337021,-7.071887016,97.07248688,-11.43606663,0.3623752,48.43070984,43.83398438,-19.25472069,231,-26.04766273,36.62382889,-20.79767036,-26.43344688
232,-62.87210083,-4.882117748,97.07265472,-11.43605709,-1.830056667,48.82126236,45.36234665,-22.78743553,232,-26.47498131,40.37049103,-17.39826584,-28.42812538
233,-65.00796509,-7.681073189,96.90925598,-12.98869514,-1.740359187,55.77135468,41.53320313,-14.61748219,233,-22.09360313,40.95510101,-20.61866188,-26.24569702
234,-65.00796509,-7.681073189,96.42838287,-13.00795174,-1.740363479,55.77010345,42.68675995,-11.24101162,234,-22.09235191,41.10124969,-20.58697128,-23.35574341
235,-63.57126999,-4.643619537,97.20656586,-13.65761662,-1.798948526,55.3837471,42.36228561,-3.995291471,235,-26.1870079,40.98871231,-18.18720436,-26.0279007
236,-63.47362518,-0.103112295,97.22691345,-14.21170139,-15.71334267,43.25172806,45.58236313,-21.13724518,236,-31.22307587,42.43734741,-17.55169868,-28.04285049
237,-65.36091614,-14.32146454,94.61013794,-14.29781723,13.67386913,52.70627975,43.93885422,-15.89366722,237,-18.48437309,31.08754539,-17.98262596,-27.01455116
238,-68.17499542,-32.49462128,82.23323822,-28.37386894,50.41467667,9.148674011,43.78388214,-16.97007751,238,44.08844376,19.26432991,-17.94979668,-27.50569725
239,-67.29214478,-31.90374374,78.25385284,-24.16019821,50.0970726,9.019591331,42.11036682,-41.95542526,239,42.64589691,19.34742546,48.45168686,-23.69690704
240,-68.27719879,-33.14257431,78.22013855,-24.18338203,53.64298248,3.630293846,47.81507111,-42.57413483,240,44.56738663,19.19690704,51.57296371,-22.902668
241,-64.58222961,-16.10175133,87.05005646,-26.64727592,17.08758545,41.98307419,41.11737061,-28.69924545,241,-18.27097511,28.99787331,-19.37236595,-28.28277969
242,-63.20227814,-4.65530777,86.98101807,-26.3144722,-2.077547789,54.21128845,37.31196594,12.58958244,242,-25.58054733,40.73427963,-19.77246094,-22.29608536
243,-65.25986481,-8.326564789,81.0520401,-19.3192997,-0.876780152,56.14609146,42.95130539,-4.122388363,243,-21.73094749,40.8945694,-19.659729,-22.7036972
244,-65.98896027,-34.67933655,81.05205536,-19.31926346,55.6534462,-11.67475319,44.59767151,-18.95145226,244,43.9806633,15.59812546,-18.42467499,-27.77037048
245,-69.5112915,-40.99600983,78.62795258,-19.74941826,58.75413513,-4.371036053,42.20842743,-40.94926453,245,59.25386429,18.48094368,47.71935654,-23.27343559
246,-69.50623322,-42.08699417,80.72147369,-18.1204052,58.86203766,-16.65563011,38.90698624,-46.17340469,246,63.17121887,19.1660862,46.76146698,-24.10693169
247,-68.85134125,-42.52704239,84.34523773,-14.21464634,59.45207977,-23.50362778,38.9070015,-46.17334366,247,60.42806625,-0.900904715,46.76146317,-24.10692978
248,-70.20249176,-41.89550781,83.59729004,-12.16539764,59.24123001,-11.7670002,39.01673126,-45.9094162,248,63.27117157,19.25935745,46.58511353,-24.0165844
249,-70.02814484,-41.44752121,85.96770477,-15.06174374,59.02144241,-5.384363651,37.37644577,-57.26712418,249,60.5161972,20.09174919,53.3418045,-25.36353111
250,-69.52600861,-41.04600525,88.26646423,-11.21194744,58.8048439,-5.389386654,44.83221817,-49.72710419,250,61.20265579,18.77556801,56.40676498,-25.67827225
251,-69.78307343,-40.22589874,89.23768616,-10.21040821,56.77894974,2.90392375,43.87995529,-57.03037643,251,57.76226425,19.02288818,61.32884598,-28.65778542
252,-69.26348877,-40.65955353,89.13824463,-10.01735306,58.66822815,-4.786081791,43.66251755,-59.5880928,252,61.44820786,15.06280899,60.93068314,-30.03997993
253,-69.26324463,-40.65959549,89.85935211,-9.798631668,58.66838074,-4.786168098,44.09625626,-57.47092819,253,59.18714905,18.45765114,61.75358963,-28.21103096
254,-68.93959808,-41.05820465,91.99501801,-9.167939186,60.64886093,-11.38436317,41.13296509,-61.17276764,254,60.06999588,17.29813194,60.92941284,-27.84698105
255,-69.53898621,-40.3935318,89.79349518,-9.741262436,56.68905258,0.809513569,43.10012054,-57.98861313,255,59.42460632,19.85593605,61.41324615,-28.09770584
256,-69.25059509,-39.50444412,90.3420639,-8.184191704,56.59521866,2.655661345,39.72982788,-62.33600235,256,58.07865143,19.04084206,59.84165573,-27.02270889
257,-69.1231842,-39.95342255,91.51672363,-8.237299919,56.98409271,0.201033697,43.91975403,-42.31295776,257,58.71399689,18.12471199,54.92421341,-20.95814514
258,-63.48699188,-31.20885086,92.75008392,-8.623970985,53.58827591,-11.38602161,47.99681473,-40.6960907,258,40.72269821,15.98807716,58.62482834,-21.71808243
259,-63.2190094,-31.32874298,90.77333832,-8.539953232,52.81323242,-24.28260231,38.85730743,-57.43610382,259,52.20693207,-9.77162838,59.46640015,-25.11860657
260,-65.09295654,-31.18407249,92.38233185,-8.592505455,50.28353119,7.711042404,32.31404495,-72.5647583,260,41.45238876,16.7661438,59.33561707,-26.47930527
261,-55.29888916,-57.96156311,93.27683258,-7.413611889,32.78112793,37.48123932,39.47759628,-59.43054199,261,-15.73076344,-14.92823124,60.21180725,-26.23010254
262,-62.96036148,-8.674876213,93.46289063,-7.422078133,1.234282851,47.74244308,39.95207596,-60.89500427,262,-25.22280884,35.98138809,60.38236237,-26.91164589
263,-62.74319839,-7.964748383,92.29804993,-6.627859116,0.533285499,47.69149017,29.65832329,-73.60161591,263,-26.70517349,35.89035034,60.22837067,-28.30524254
264,-62.74319839,-7.964748383,93.12125397,-6.741140366,0.533279181,47.69151306,29.80880547,-73.6112442,264,-26.44408607,35.9864006,60.03952026,-27.88194466
265,-62.83627319,-10.96731949,93.6583252,-6.733564377,2.290159941,47.00767899,43.03970718,-58.49365234,265,-23.34924507,33.92393875,61.17022324,-28.1898365
266,9.676229477,-15.47450829,93.12013245,-6.631659508,2.333383799,44.24578476,39.95716476,-61.74749756,266,-25.84806061,32.80267334,59.57389069,-26.93517303
267,9.733230591,-15.09336185,92.64492035,0.003168899,15.33610535,17.93626976,50.35218048,-37.92696762,267,-27.48257828,32.94860077,61.37878799,-20.15052795
268,9.903604507,-16.02326202,91.97789001,0.037429105,2.368440866,44.66551208,33.2659874,-62.14419937,268,-25.08070946,32.40101624,50.57966995,-25.25096703
269,4.128198147,-33.61880112,91.97911835,0.037445039,23.62907982,13.68962193,33.2659874,-62.14419937,269,-25.14891052,10.64044094,50.57966995,-25.25096703
270,3.878141165,-36.8313179,90.16175842,0.439119637,26.56254768,3.593547344,40.6892128,-39.52036285,270,-26.40096092,-1.265172243,46.08498764,-24.08017159
271,2.543456078,-33.65220642,93.49871826,1.275339842,24.54334259,13.22528172,40.92284393,-39.07546234,271,-24.96269226,10.16263771,46.11247635,-24.03678322
272,-52.48774338,-58.90418243,90.75891876,1.110140085,42.03503799,-1.087474108,46.18831253,-21.1500988,272,-18.99065971,-15.55038166,47.36838913,-19.90651894
273,-47.48043823,-62.52563095,89.59889984,0.85434252,37.0848999,-26.85407639,43.3368454,-12.49820137,273,-22.86165237,-13.5673666,-20.17937851,-25.60665321
274,-47.48095703,-62.52918243,93.91984558,2.799214125,37.08503723,-26.85410881,36.09518051,-57.59577179,274,-23.18161964,-13.72956371,50.74301147,-26.38009071
275,1.843893647,-30.27838326,92.81124115,3.824624062,30.09241486,10.47646618,44.3129921,-46.6438446,275,-27.74949265,12.65479946,53.71522903,-24.86789322
276,2.076495886,-30.16391373,92.21833801,4.015701294,29.51997948,11.48091221,44.16855621,-18.59491158,276,-27.47280884,12.4780817,-19.39914703,-26.71500397
277,2.756494045,-33.27487183,91.27963257,4.032361984,24.08653641,13.9350481,40.5179863,-38.15120697,277,-25.21521378,10.76739788,-21.688694,-27.51317596
278,2.136721134,-33.35840607,91.39691925,2.228144884,32.06327057,9.971243858,50.31579971,-27.41546822,278,-25.3460598,10.42646599,47.77558517,-20.85655403
279,0.468717843,-32.60877228,92.94438171,1.783802748,40.31125641,-9.615289688,39.59747696,-43.40365982,279,-28.12519264,-9.074440002,-22.72888947,-30.62602997
280,2.218527794,-29.7260704,93.16944122,1.299614549,29.25170517,11.35481071,41.78146744,-28.19063377,280,-27.86526489,12.83708572,-21.21972084,-27.825243
281,1.928256631,-30.21826553,90.11317444,-0.288501352,30.06792259,10.75054932,49.15962219,-53.39998245,281,-27.36902809,12.4648447,58.03436661,-24.60177803
282,1.771528721,-30.91557503,90.11320496,-0.288475454,31.17802429,10.94188976,45.5781517,-22.26779175,282,-26.80587769,11.75733185,-17.35085487,-28.11166191
283,2.11679697,-33.60834885,91.98748779,-0.546420038,32.29838181,9.144919395,41.13299561,-9.795988083,283,-25.49808502,10.13669682,-29.28569984,-18.91409683
284,1.652907848,-32.21849442,90.64165497,-0.643705308,31.92431068,10.86503696,41.7695694,0.485423952,284,-26.43282127,10.55739021,-23.22928429,-23.21444511
285,1.652907848,-32.21849442,90.55818176,-0.171671629,31.92431068,10.86503696,38.62036514,-30.82238007,285,-26.09911156,10.87135792,-25.48497581,-27.55661201
286,1.716712475,-30.65085793,89.5933609,0.159619167,30.25917816,10.30448055,40.44223022,-2.676307917,286,-27.36703491,12.13310051,-27.7006588,-22.23585701
287,1.563729286,-30.30069923,90.09449005,0.254789233,29.62480545,9.02645874,40.01115799,-2.817508221,287,-27.9983139,12.48884487,-28.10951614,-21.69996643
