GE_DE,x_source_embedded,x_source_embedded,x_target_embedded,x_target_embedded,F_source_embedded,F_source_embedded,F_target_embedded,F_target_embedded,DE_GE,F_source_embedded,F_source_embedded,F_target_embedded,F_target_embedded
2583,-2.567966223,8.614108086,73.14894104,19.68548775,-57.38480377,6.513634682,21.43717003,65.60492706,2583,-51.47675323,14.03899765,27.65096283,65.83905029
2584,-0.09964557,7.997008324,67.02766418,34.69231796,-61.44161987,-1.804409742,20.59202766,80.92707062,2584,-50.43526077,13.99491882,22.24949074,80.63044739
2585,2.07969141,8.272320747,66.60411072,34.71878815,-60.47200775,-3.191465616,25.39987373,82.28870392,2585,-48.76764297,21.43153,24.75509834,81.92658997
2586,11.29166794,9.068948746,78.61567688,23.19194221,-63.08914566,-13.69979191,34.27526474,77.8763504,2586,-44.37676239,24.53217125,33.84658432,78.99185944
2587,12.97469997,-0.949091315,74.29350281,24.72913361,-44.88129425,-16.61901665,30.16475868,81.60910034,2587,-33.00911331,20.41790581,31.55951118,80.32672882
2588,14.70244217,-4.585933208,73.68969727,24.22429657,-16.72861671,-28.43596458,25.90211105,82.73660278,2588,-30.54502296,20.31124496,25.14078903,82.80993652
2589,12.77956581,-4.592898846,64.35253906,16.80506325,-18.94002533,-23.46043587,30.58081436,71.86600494,2589,-30.25346375,16.60780525,31.17386246,72.75860596
2590,12.43258953,-4.736351013,66.39650726,15.67795849,-18.99953651,-23.20207596,31.30607986,60.59513092,2590,-31.26233482,17.49221992,31.0171051,63.07743073
2591,3.548602819,-1.77074492,75.32739258,47.97772217,-43.20982742,1.029079318,22.56954765,77.88606262,2591,-36.62832642,8.563983917,23.29283142,79.2492218
2592,2.617371559,-0.356274217,73.58985138,21.11919975,-51.21570587,0.809458315,14.90435028,84.3742218,2592,-48.13320541,13.42412376,12.88724899,83.59326935
2593,3.970591068,0.474853516,76.13516235,27.96807861,-48.86372757,-3.335186005,20.45986176,71.62728119,2593,-39.38338089,9.324008942,23.45697975,73.68119812
2594,3.905259371,-2.140110016,66.64848328,15.41233444,-42.2951355,0.81248492,31.92963982,60.528965,2594,-36.76028442,10.16601372,31.52818108,63.12970352
2595,3.888619184,0.936534226,69.91114807,27.10135269,-52.21006012,-0.061732668,4.440186977,89.00744629,2595,-48.1460495,14.96677971,6.385509968,88.14521027
2596,9.586290359,9.015325546,60.62161255,18.03149414,-63.26937103,-10.78403568,4.40555954,88.85964203,2596,-43.9001236,23.84068298,6.385579586,87.9901123
2597,8.962792397,11.05523205,49.70647049,26.32765388,-66.09037018,-10.34251881,4.393629074,89.21268463,2597,-48.28155518,21.93055534,6.292467117,88.36975098
2598,-1.84965384,9.237962723,33.48592377,36.78246307,-58.29443741,5.941756725,3.9052248,90.05871582,2598,-50.90135956,14.92608547,5.67051363,89.12857056
2599,-2.585397005,9.402481079,23.24943352,37.83811951,-58.17329025,6.613530636,3.567374229,90.33123779,2599,-53.18003845,15.3748827,5.305717945,89.32546234
2600,0.463625371,13.95800686,58.04567719,18.37533379,-69.60587311,1.024307728,3.449013948,90.41413116,2600,-53.25430679,15.72329235,5.175786018,89.3841095
2601,0.816851556,8.682051659,71.26508331,28.37798691,-58.8674736,1.515691161,-12.40069103,87.58146667,2601,-49.56237793,16.16558647,-11.56786919,85.61170959
2602,10.18167019,5.114815712,74.64741516,20.38237,-56.23097229,-13.27985477,-12.43782902,87.55238342,2602,-39.03415298,18.33716774,-11.59740162,85.57572937
2603,8.192028046,1.665950298,77.37505341,27.78743553,-52.18660355,-10.90744591,-12.38785648,87.58734131,2603,-39.88250351,17.73668861,-11.55830479,85.62203217
2604,7.712196827,0.606870234,73.79216003,29.27050781,-46.92503738,-11.91581821,-12.59272385,87.42424011,2604,-39.53839874,13.9571104,-11.7192049,85.43054199
2605,5.827827454,-2.20451951,69.21129608,20.07296944,-40.83609009,-7.757679939,-12.7570219,87.28396606,2605,-35.09814835,11.29008293,-11.84409714,85.2718811
2606,12.57567406,-2.735320568,61.96592712,18.0247612,-42.89274216,-16.62101364,7.060799122,83.37598419,2606,-33.46560669,19.43979073,7.309741974,81.45243835
2607,15.63390732,-5.069245815,64.85604095,19.56106949,-15.59366417,-29.71215248,12.08973312,77.36959076,2607,-30.22875595,20.67537689,10.91754341,78.20110321
2608,13.67063141,-6.394141674,67.66455078,25.50899124,-14.99696732,-23.89567184,16.42591858,61.8686142,2608,-29.55034065,15.14928818,25.59788513,64.06500244
2609,14.09223366,-4.791491985,62.78733444,20.09395027,-17.10009956,-27.14406776,19.08214951,73.43820953,2609,-29.68067169,18.24051285,22.25178337,74.39872742
2610,2.568381786,-1.424262404,57.67738724,17.63782692,-43.98720932,2.273138046,14.55570412,82.30312347,2610,-38.3831749,10.36293125,11.88433838,83.28005219
2611,6.630090237,0.100299954,54.50437927,18.92483139,-47.13697815,-7.536098003,14.53566837,83.98460388,2611,-35.05509567,13.2695303,12.52590942,83.48809814
2612,8.477576256,5.992277145,54.50437164,18.92483139,-55.74623871,-9.660114288,18.89951324,73.76021576,2612,-40.88899612,18.7998085,21.87361336,74.75074005
2613,7.969363689,6.023880005,33.43067551,36.69937897,-55.54647446,-9.142354965,22.73518944,65.91210938,2613,-44.52229309,20.03450394,28.50943184,66.22990417
2614,8.236373901,10.08698463,34.19223404,37.67438126,-63.68375397,-9.246667862,30.96709824,68.00901794,2614,-45.37175751,19.47180939,31.19088173,66.85806274
2615,8.236567497,10.08698177,26.84496307,41.0270195,-63.68373489,-9.24656105,30.43120003,71.33779144,2615,-44.52619934,21.34626961,30.98710251,72.25351715
2616,0.912016988,7.738778114,24.29559326,55.42622757,-56.29714584,0.156389818,24.22905731,86.92202759,2616,-50.58506775,14.41196442,24.37288666,80.57107544
2617,-1.844257236,10.12922859,23.4516449,56.18722153,-59.24151993,5.675832272,25.2777195,87.03662872,2617,-52.76688004,15.29116154,19.76133537,85.08419037
2618,1.113776445,16.09659386,54.25799942,28.79540062,-71.85450745,0.696112931,-12.78393745,87.26259613,2618,-56.54523087,24.71389198,-11.86592197,85.24743652
2619,1.825467944,7.758903027,67.03819275,37.62600327,-56.53848267,-0.884209096,-13.06634998,86.96292877,2619,-48.23125076,16.68343353,-12.07564259,84.91230774
2620,9.229366302,10.10912228,41.25353622,38.47465515,-63.51279831,-10.47406387,-13.55523872,86.61898041,2620,-44.73799896,22.68731499,-12.48118877,84.49622345
2621,8.730603218,12.62882996,50.89609146,27.28707504,-67.86964417,-9.271983147,-13.77238083,85.96872711,2621,-49.69016266,26.5881691,-12.55215454,83.83322144
2622,11.34794712,8.90695858,50.89613724,27.2862854,-62.79371262,-13.72795486,-14.06551647,85.75180054,2622,-42.84632492,23.34864426,-12.78429127,83.58214569
2623,8.485244751,2.321339607,63.1190834,45.30051041,-50.77740479,-11.95003796,-14.82392216,86.27553558,2623,-39.41047287,17.55436707,-13.60138035,83.91642761
2624,8.560076714,-0.52683717,52.29475784,51.31322098,-46.23822784,-12.7300272,-15.24779224,86.28743744,2624,-37.20923233,13.24875164,-14.00146389,83.84753418
2625,12.65026283,-4.915449619,65.06362915,29.36946297,-18.73684502,-24.31449127,-19.37042427,84.28827667,2625,-30.65620804,15.34165287,-17.54760551,80.76412201
2626,9.958825111,-0.526992142,55.26058578,39.71638107,-46.29541016,-14.15904713,31.11868668,72.00878906,2626,-39.04175186,17.97086906,31.50226021,72.8936615
2627,8.127278328,2.508098602,55.44484329,39.53404617,-51.12159348,-11.22692966,36.56567001,71.56028748,2627,-43.09835434,16.95619011,36.0593071,72.98299408
2628,8.127278328,2.508098602,50.12604141,26.68645096,-51.12156677,-11.22656059,26.14518547,79.34471893,2628,-41.19253159,17.35517883,25.59348106,80.03743744
2629,10.11742783,4.262159348,53.87954712,29.39800835,-55.42504883,-13.23742676,6.069048405,89.18976593,2629,-37.70746994,17.95825768,7.976747513,89.48739624
2630,12.45248699,2.49410677,66.23928833,28.42986679,-54.11075592,-15.8793211,14.78219509,84.64396667,2630,-32.28212357,21.92585182,13.11244011,83.66365051
2631,11.4591732,-0.759129524,65.58349609,32.01860046,-46.22262573,-15.01816463,-19.52613831,84.12356567,2631,-33.13606644,16.93044853,-17.64776993,80.56865692
2632,14.17710018,2.431607962,65.92672729,28.33537102,-52.40242386,-20.00701523,-19.45718765,83.14111328,2632,-37.04141235,21.98529434,-17.3285923,79.64763641
2633,11.10359383,7.181852341,69.85316467,37.52101898,-59.70236588,-13.76508427,-19.29942322,82.73428345,2633,-43.14930725,24.89601898,-17.06703758,79.3037262
2634,10.33380508,8.616317749,52.75495529,25.67344666,-62.02757263,-12.14696407,-19.26215363,64.91059875,2634,-44.50840759,24.61552429,-15.36710835,71.49815369
2635,9.528577805,2.197190046,62.30019379,36.55977249,-50.48893356,-13.86981583,-19.41867065,64.6869812,2635,-37.05609131,21.3239994,-15.29310226,71.29756165
2636,9.058423996,-0.191253364,72.1765976,29.8789711,-46.49098206,-13.46647644,-19.76329422,63.09485245,2636,-37.85758972,15.90996647,-14.82442856,69.962883
2637,9.133969307,1.608187675,75.2410965,21.28756523,-49.8655014,-13.25059605,-19.72990417,62.65473175,2637,-38.41176605,15.98453331,-14.7520237,69.64118958
2638,8.702825546,2.853055716,64.92403412,19.08771515,-51.53123856,-12.18309116,-19.76122856,62.65098953,2638,-43.48270416,19.29670525,-14.7708416,69.62760925
2639,8.770278931,2.826510191,67.24092865,20.45991707,-51.29657745,-12.44498253,-14.81119156,53.27919769,2639,-38.88417435,15.33417797,-7.525450706,49.68545532
2640,9.992258072,5.433336735,74.95220184,21.71404648,-56.04950714,-12.81423759,-14.85807228,53.16154861,2640,-41.54077148,18.62360382,-7.576999664,49.57120514
2641,10.12795448,5.462067604,65.73802948,19.18319511,-56.48707962,-12.81318283,-19.99960709,63.9850502,2641,-42.99799728,20.20495987,-20.46504402,57.38721848
2642,17.27182198,-0.09025982,49.81463623,25.6769104,-51.83306122,-21.2278347,-19.26613235,64.88182068,2642,-31.4799366,22.03347015,-15.32800007,71.46618652
2643,17.27178955,-0.090364225,52.40576935,33.88423157,-51.83306122,-21.2278347,-18.66830063,83.13010406,2643,-31.94205284,22.30817223,-16.61086655,79.82983398
2644,15.73276138,-0.681044042,52.5743866,56.44859314,-49.26182556,-19.73025322,-18.4717083,83.46743774,2644,-31.05449295,22.06240654,-16.5320549,80.20056152
2645,17.30734634,-0.835075557,53.00971985,51.60850143,-51.04457855,-21.52404213,-18.35367584,83.9932785,2645,-31.25160027,21.16889572,-16.56797028,80.74479675
2646,18.63652802,-0.304370016,51.00670624,52.55952835,-52.70943069,-24.27012634,-14.71765327,84.95542908,2646,-30.92812729,25.10209465,-13.18169117,82.68343353
2647,15.794837,0.169409931,53.64927292,29.23784256,-49.88260269,-19.01215553,-18.26503563,84.64073181,2647,-26.39812088,22.49148941,-16.64504433,81.36952209
2648,17.88311195,-0.900924921,60.04368591,24.77116776,-51.20030975,-22.0370369,-14.51754761,85.14688873,2648,-30.76439667,23.53530502,-13.06253147,82.91648102
2649,17.56890678,-1.651192188,55.91605377,38.0032959,-13.82698345,-34.46028137,-14.30951214,85.55565643,2649,-21.17490768,19.74345398,-12.97449017,83.34695435
2650,18.1675148,-1.209017038,48.24148941,46.31656265,-14.84981441,-34.80926895,-14.22097301,85.12623596,2650,-30.72164917,24.15086746,-12.80894852,82.96315765
2651,16.88203621,-2.346979618,49.57926559,53.0291481,-13.14282036,-33.68784714,-14.70175648,84.23687744,2651,-28.92311478,21.21565247,-13.04565907,81.98181915
2652,1.334686518,7.672085762,62.42516708,48.22097015,-56.57884598,-0.051305294,-15.63967991,84.03149414,2652,-48.59679413,15.70327377,-13.99277306,81.66719055
2653,0.704502583,7.264744282,60.91717529,43.49486542,-55.59711456,0.579220653,-16.79901695,82.69735718,2653,-45.18849564,-2.17324996,-14.76651287,80.06087494
2654,5.388884068,11.05415154,65.98868561,28.29891968,-65.99491119,-5.247464657,-16.29382324,83.17876434,2654,-48.44092178,23.07886887,-14.4105072,80.68595123
2655,9.79122448,13.50914574,58.37570572,38.55861664,-68.46648407,-11.17668056,-16.99489021,81.39946747,2655,-47.77005768,26.11744881,-14.61390877,78.70928955
2656,3.99850893,15.01492977,63.36034775,47.39632034,-70.32645416,-2.99271512,-17.43148041,81.08381653,2656,-50.62840271,26.19504738,-14.9360199,78.27002716
2657,1.936105967,13.61023712,67.55870819,37.07601547,-68.94615936,-0.472746164,-17.73745155,80.9671402,2657,-54.50432587,21.37376595,-15.1751833,78.06166077
2658,1.808263421,14.26122475,57.71130753,53.47748947,-69.38626099,-0.445919186,-16.65042686,72.87594604,2658,-54.56082916,21.422472,-13.6286869,72.88684082
2659,2.118597031,16.96981621,63.20715714,44.59547806,-73.24580383,-0.280125707,-16.27849579,72.9940567,2659,-57.27090454,22.97080994,-13.2276144,72.78806305
2660,4.284902573,17.22938156,59.98661423,27.53108025,-73.9091568,-2.60097003,-16.27010727,72.88301849,2660,-52.51913834,23.10365295,-13.19960022,72.9516983
2661,4.494466782,11.22910881,41.85382462,37.03775787,-66.03279877,-4.291283607,-15.1545496,72.94132996,2661,-49.76118088,22.06704712,-12.28409386,72.40899658
2662,0.60590744,9.918501854,61.42799759,36.90096283,-60.07662201,2.14383316,-14.98406124,71.79636383,2662,-50.3558197,21.77471542,-12.35837841,71.29017639
2663,-1.73906076,10.41920185,50.25515747,42.89172745,-59.76993561,5.301393032,-17.15662193,71.16903687,2663,-58.46666718,13.93584538,-14.20289707,71.77436066
2664,36.67940521,-26.5106926,61.43146515,28.24825096,-10.83718395,-35.18401718,-17.17050934,80.57982635,2664,-6.789642811,12.58739185,-14.5595293,77.86390686
2665,35.57419205,-28.9426899,68.0178833,38.72787476,-5.281620979,-32.3699913,-15.54977226,81.7378006,2665,-6.911734104,12.64313126,-13.3346796,79.51147461
2666,34.87314987,-29.38642311,46.55517578,45.15314102,-4.013175011,-31.41991234,-14.81420326,82.15429688,2666,-4.343966961,11.83578873,-12.77391243,80.10650635
2667,6.927542686,-8.142627716,55.56256104,36.95826721,-23.02102089,-16.14090919,-14.32784462,82.13005829,2667,-30.25983047,9.161729813,-12.31164455,80.18297577
2668,3.177039862,-7.260337353,61.52962494,28.26138115,-30.74563026,-11.23364544,-15.13296223,82.04320526,2668,-30.90225029,-16.43083954,-13.04827595,79.92547607
2669,6.892611504,-8.100669861,64.29624176,31.5708313,-23.22676277,-16.085989,-15.25210571,83.40940857,2669,-30.35513115,9.11209774,-13.50832653,81.17516327
2670,35.8001442,-29.90533257,50.18502426,41.87953949,-2.839422703,-33.22789001,-15.46520233,83.40745544,2670,-3.691863298,13.69808769,-13.71279716,81.13410187
2671,36.70050049,-33.54934692,41.36169052,42.68323898,4.894999027,-30.96886063,-15.46492767,83.40774536,2671,-2.767562866,15.13082695,-13.71313858,81.13240814
2672,36.91186523,-29.9816246,46.41439056,45.17857361,-1.702498317,-34.92081833,-16.74356651,81.0659256,2672,-3.911001682,14.97952557,-14.30312061,78.48914337
2673,35.37761688,-31.59287453,46.41439438,45.17845154,-0.648100078,-31.79918861,-16.90521812,80.62143707,2673,-1.947686911,13.0744772,-14.3358469,77.99968719
2674,35.79951477,-35.0680809,33.82574844,58.01707458,2.713875055,-31.46952629,-15.80125618,79.81864929,2674,-0.952808022,11.87365437,-13.15828609,77.61405182
2675,35.3073349,-31.46334648,33.40471268,62.0711174,-0.788041294,-31.7831974,-16.29747581,80.82022095,2675,-3.315737724,12.21238518,-13.82800484,78.41437531
2676,5.126480103,14.89756393,48.38862991,54.0248642,-70.43844604,-3.95966053,-15.36252975,82.14040375,2676,-50.54631805,23.2895813,-13.27552128,79.96730042
2677,8.991737366,15.05070782,50.62178421,42.28089905,-71.32115173,-8.786716461,-15.23709965,81.10089874,2677,-47.91040039,26.30149841,-12.9145174,79.00024414
2678,2.491703987,12.75181389,50.51130295,31.32660103,-67.99614716,-1.488136649,-14.45533657,81.63586426,2678,-50.68580627,19.40847397,-12.30729389,79.69592285
2679,-0.928514898,12.03700733,55.31817627,29.17565155,-60.76925278,5.029640675,-15.59800243,81.50694275,2679,-53.05236053,21.12833214,-13.36211777,79.31109619
2680,2.501904249,13.45855713,45.99959564,46.81359863,-68.67411804,-1.290495396,-16.34914398,79.37454224,2680,-55.16871262,20.92066765,-13.4535532,77.0112381
2681,4.360212326,15.53315926,46.15040207,48.40904236,-71.37635803,-3.261492729,-15.8521862,82.15208435,2681,-51.23733521,26.71641922,-13.75144768,79.8473587
2682,4.613549232,14.23575306,32.03847885,59.40504837,-69.48246765,-3.432184458,-15.10541153,79.27050781,2682,-53.25061035,21.73821831,-12.44009399,77.35572815
2683,4.915523052,13.70759869,38.59605408,44.09670639,-68.92198181,-4.166662693,-14.8300972,79.63806915,2683,-49.94161987,24.61619186,-12.31408405,77.82880402
2684,2.342684984,13.43949413,37.91432953,42.22423172,-68.63128662,-1.116220951,-14.41703701,83.33563232,2684,-50.91182327,22.85936546,-12.68242264,81.27363586
2685,3.413025379,14.311306,40.27753067,38.5685463,-69.49600983,-2.178740501,-14.64011192,81.44577789,2685,-54.78191757,20.82313728,-12.43640137,79.47902679
2686,9.412355423,16.93701744,50.58728027,43.82405472,-74.55558777,-7.761893749,-15.0449543,79.28926086,2686,-51.31800079,28.43255043,-12.36172485,77.40486908
2687,34.8661232,-30.35811043,41.70286179,40.20231247,-2.114402294,-31.12858391,-15.38007641,79.35351563,2687,-4.404576302,11.30362892,-12.62811947,77.31581879
2688,34.84101486,-28.97562599,46.86350632,51.74622726,-4.154288769,-32.80776215,-15.46755409,78.89476776,2688,-6.439229012,13.81256771,-12.58253765,76.87041473
2689,35.67254257,-30.46481705,40.74330139,43.58665848,-1.680943727,-32.51899338,-15.40127659,78.71591187,2689,-5.911325455,13.72184563,-12.37649155,76.72354126
2690,35.17497253,-30.58829308,36.36456299,45.24032974,-1.796786308,-31.70134735,-14.29907322,81.35184479,2690,-5.523120403,12.22125721,-12.09768105,79.42726135
2691,35.5150528,-31.42848396,33.7778244,63.12111282,-0.76634562,-32.04415894,-12.53850842,81.45121765,2691,-3.661622763,12.06128216,-10.42669678,79.85263062
2692,35.99064636,-34.52101898,26.12063599,55.77737045,2.516062021,-31.66055679,-13.21674252,81.36537933,2692,-1.291270494,13.22889614,-11.07555866,79.70619965
2693,36.21310043,-33.1166687,26.76331902,56.05645752,2.01524663,-32.06324387,-12.09580517,79.26110077,2693,-2.511416435,12.06566906,-9.961373329,77.57266235
2694,35.95767593,-35.83240891,47.18196487,46.47364426,3.391039133,-32.11700058,-14.03795242,70.91107178,2694,0.868536949,12.18847179,-10.22297287,75.6550827
2695,37.91477966,-37.90625381,37.98370743,36.46681976,17.29739189,-40.41734314,-9.918056488,64.4773941,2695,-0.764213741,15.65857792,-5.78905344,60.090168
2696,33.88109207,-40.66909409,43.55537033,41.83441162,19.59486389,-32.33645248,-9.246601105,64.38861847,2696,9.925413132,-7.160394669,-5.010399342,60.03295898
2697,6.450137138,14.29743004,61.96634293,45.64549255,-69.98106384,-5.731134892,-9.318144798,67.2229538,2697,-50.16414261,19.88610458,-4.787699223,62.07876205
2698,5.664312363,13.73578072,63.10954666,40.9942131,-69.16236115,-5.06423378,-3.910058498,82.27405548,2698,-48.64855194,24.41721153,-1.132363439,81.67119598
