DE_DL,x_source_embedded,x_source_embedded,x_target_embedded,x_target_embedded,F_source_embedded,,F_target_embedded,,DL_DE,F_source_embedded,,F_target_embedded,
170,-59.19525528,3.015106201,34.8611412,60.61594391,-35.32802963,0.021570239,-46.81427002,-21.2491436,170,5.229391575,48.73834991,-82.81585693,-33.64471436
171,-59.80857849,-8.133217812,-30.67302895,47.83259964,-36.6903801,0.3118653,-40.88332367,-33.28586197,171,-2.263263941,64.27462006,30.52075005,-46.03848267
172,6.999577522,-65.90371704,-28.75930023,38.83887482,-34.8896904,0.529454112,-31.31512451,-38.40017319,172,-2.854777098,63.75953293,39.30055618,-35.0713501
173,-29.82009506,-82.03457642,27.09739304,13.24291039,-35.64666748,0.04230186,-3.406183481,-38.89334106,173,5.116632462,48.96242523,-28.92213058,-63.78881454
174,62.61552429,-59.42483139,63.50564575,35.11460876,-36.99732208,0.375773102,-32.40294647,-33.31915665,174,10.48599815,53.59749222,41.16303253,-37.7092514
175,44.3336792,-60.24103928,62.1830101,28.98129463,25.12984657,13.42723942,-46.85705948,-37.96847534,175,52.420681,-1.128246427,39.77966309,-37.78181458
176,-67.50244904,-16.28060532,39.18009949,74.7056427,24.88076591,13.55822945,-15.96128082,-42.29007339,176,52.78860092,-0.82404846,41.49323273,-37.84881973
177,26.14718819,-26.17588997,21.10951042,-16.21337509,26.58106422,13.00192738,-22.78349113,-42.43648911,177,49.44121933,-1.912124753,36.0187645,-42.86003494
178,-78.69913483,3.631287336,12.55172539,42.16560745,32.63519669,4.646487236,-48.87860489,-38.53146362,178,48.28868103,-1.192075849,30.88027382,-45.12846375
179,-66.89537048,17.93215561,23.18644142,69.17366791,32.63519669,4.646487236,-51.00040054,-24.68727875,179,48.28868103,-1.192075849,30.55117035,-45.57440948
180,-22.01478195,-52.03852081,-44.73615646,36.73767853,32.06816483,5.271923065,-51.00040436,-24.68728447,180,50.02989197,0.789509773,30.55114937,-45.57385635
181,10.07587528,-39.25555801,-5.30768013,-21.67479134,45.51190186,-5.717111111,-49.6463623,-23.80167198,181,36.7374382,-1.831140876,37.10622787,-48.93749237
182,-43.26673126,13.17233372,47.42933273,74.33480835,46.24357605,-5.404089451,-49.52565384,-23.68673515,182,38.48356628,-0.775451183,28.10719299,-48.57508087
183,-63.54285812,-23.15149498,12.33041859,64.14017487,49.23369598,-2.683817625,-54.89667892,-22.67756081,183,48.49769211,0.53263247,26.95771027,-48.98982239
184,-9.352211952,-44.59021759,-12.5023632,22.08756638,26.93625069,13.63034058,-49.21052933,-23.64461899,184,11.43629646,51.29400253,33.0657692,-43.69264984
185,5.459224224,-67.89083099,-28.85745239,29.15593529,-44.52471542,1.320550203,-46.72467422,-37.3873291,185,8.35190773,47.21931839,28.70396423,-48.8879776
186,-82.24932861,1.511605382,21.63229179,55.93118668,19.82873917,15.35127735,-51.60249329,-24.68555832,186,9.686419487,54.06386185,29.08061218,-50.89491272
187,57.48731232,-63.78520584,62.95029449,29.93118477,29.84276962,12.94401264,-49.70321274,-23.73872757,187,11.32419872,51.75990677,29.24055099,-51.87657547
188,37.92196274,-81.4825592,18.22888565,93.81599426,-35.79415131,-0.209119037,-51.88061905,-25.18213081,188,52.1281929,2.286208868,30.91073799,-46.28203964
189,-6.860295296,-20.60814285,-19.35157013,1.608450174,27.17848778,13.72374058,-41.21573639,-41.53746033,189,42.70025635,-4.025521755,39.13855362,-41.15091324
190,21.59910202,-44.47464371,75.42868042,-21.04285812,27.17848587,13.72374153,-41.44990158,-45.11233902,190,42.69600677,-4.025568962,38.38280487,-46.18949127
191,-63.72734833,-0.004876337,14.02694607,40.01457214,44.45547485,-6.266582489,-41.44991302,-45.11234283,191,37.7872467,-0.306533158,38.38280106,-46.1895256
192,11.3214941,-23.49246597,15.66055965,-8.178765297,42.62799072,-7.042061329,-45.50892258,-24.27804184,192,36.57791519,0.074777015,38.33827591,-38.37876511
193,28.06857872,-38.4074707,84.37129211,-11.10309982,39.94167328,-5.86714077,-50.24178696,-23.91707802,193,39.47283936,-4.298113346,37.12052155,-43.11936188
194,-36.09423828,-26.38263512,4.447684765,62.06865692,45.33001328,-12.23722553,-46.84300232,-39.96756744,194,39.61616135,-3.806685448,39.71796417,-38.65515137
195,4.854106903,-69.32745361,-29.90175247,30.863451,45.41701889,-12.2594223,-23.41532135,-39.11860657,195,36.56281662,-0.169437021,39.89773178,-38.84643173
196,-38.62161255,11.77476978,5.28373909,65.37503052,46.94386292,-11.70472717,-20.85594749,-50.48931122,196,39.61726379,-2.542000055,41.59365082,-38.38879013
197,25.40554237,-30.19716644,7.994828224,-21.34041595,49.45010757,-8.899184227,-20.75201035,-50.4796524,197,40.71837234,-2.378050804,39.5726738,-43.57037354
198,-47.90241241,-71.60317993,30.81099892,13.79668522,17.33633232,-25.11841011,-19.66098976,-50.77986908,198,40.99087143,-0.538928986,39.34474945,-38.26649475
199,-67.36846924,-14.00285244,13.21671581,69.84576416,14.85045815,-24.85337257,-19.3065567,-51.13936234,199,40.82810211,-1.894189954,42.64937592,-38.35966492
200,-30.41490555,-33.82689285,-15.71542549,20.1978302,20.95793152,5.989807129,-6.05366087,-47.7238121,200,41.20808792,-2.729439974,38.03107834,-49.19483185
201,21.10811615,-48.22526169,1.91082263,2.469129801,20.95793152,5.989807129,-19.73892212,-49.91710663,201,41.20807266,-2.729418755,29.22013855,-51.55941772
202,-36.43292236,-64.11945343,-13.72023487,70.03430939,19.49114799,8.483323097,-19.73890686,-49.91711044,202,40.16274261,-2.956913233,29.22013855,-51.55941772
203,-14.0715456,-32.98073578,15.65735054,-9.768246651,-37.96798325,-5.626735687,-6.217563629,-40.82972336,203,40.06402588,-3.819346428,28.71517944,-48.80652237
204,-75.52146149,-10.36423492,26.08011818,57.69818878,-42.15727615,-0.064774409,39.81928253,-8.209017754,204,41.51925659,-2.628941774,32.41783905,-45.94108582
205,-39.56335068,19.29116821,1.286501288,40.77873611,-39.97084808,-1.026481748,17.80550003,-39.41567993,205,41.24281693,-1.947652102,32.95240021,-45.41661072
206,-33.75772095,-20.10354424,-33.56232071,0.175495207,-39.03819275,-2.488549232,-21.18141747,-55.30102158,206,41.62147141,-2.899735689,27.38955116,-49.27044296
207,36.66508484,-82.97052002,19.02441216,90.5202179,26.58031845,7.768756866,-51.21342087,-24.49371147,207,48.1931076,-2.126003027,27.40084076,-56.97001648
208,-62.76267242,-23.58250809,9.941800117,61.69839478,16.85756874,6.994898796,-36.03047943,-29.2587719,208,48.00097656,-2.179110289,37.99217224,-58.20001221
209,-27.62235832,-35.14077377,-26.31589508,26.63507843,-43.4651413,0.250647336,-47.04702377,-36.79124451,209,52.60116577,2.97849679,39.33654404,-57.48013687
210,-41.0658226,-19.24276161,-21.85696983,33.96079636,-43.27297592,0.615910411,-49.00445557,-38.01135254,210,42.41477203,6.600656986,41.01896286,-50.15428925
211,56.07941055,-13.50792217,78.04177856,-7.960521698,19.56443977,14.35886765,-42.54920197,-44.64076996,211,42.18609619,-5.429662228,32.53739929,-45.16385269
212,-1.314869523,-42.348526,-2.129212379,5.276855946,19.56444359,14.3588686,-49.26889801,-38.29410553,212,42.18597794,-5.429646969,34.09494019,-58.90013123
213,-9.057635307,-60.05605698,-48.81587219,49.66316605,30.72755814,5.045266151,-50.76241684,-24.36522293,213,39.30102158,-4.240358829,36.47919464,-58.871315
214,36.491539,-73.51560974,9.748888016,69.7182312,29.90628433,2.489179134,-50.76243973,-24.36516953,214,38.05912781,-0.35223639,36.47897339,-58.871315
215,17.17355919,-29.79760933,21.33087349,-14.89762115,28.70286942,3.19689846,-49.11623001,-38.11708069,215,35.63273621,-1.531488061,38.81723404,-59.34142685
216,-36.07437897,-38.62350845,-36.51880264,35.9545517,26.05117416,4.787253857,-49.69437027,-39.01739883,216,35.56039429,-1.382289648,29.23183632,-57.34761047
217,30.96977997,-20.32708931,66.25370026,-9.741726875,26.28489304,4.550178528,-48.78358078,-37.59469986,217,41.5837326,-0.474884003,26.67957687,-57.14943314
218,-40.28089523,19.1768589,2.197378635,61.93967438,-39.96720886,-5.021303177,-47.28133774,-36.33560562,218,8.49501133,46.69861603,28.20222664,-58.33725357
219,12.19209194,-33.51369095,-8.510560989,-21.02160263,-42.94200516,-0.430840194,-49.80667877,-24.13217545,219,4.5788064,47.48268509,28.64320183,-57.38909912
220,-39.24947739,-17.70844078,-20.19979095,29.51098061,-42.24542999,-0.5900442,-47.44386673,-39.84384155,220,5.255391598,47.05585861,33.33565903,-45.93864822
221,-18.6012516,-79.2255249,-36.06476212,73.08525848,-39.88143539,-2.158599615,-46.66088104,-41.79214859,221,18.80657387,28.90336418,37.67924118,-43.88830566
222,-46.73205948,-52.34257126,-18.29146576,80.13563538,-39.97925186,-2.37108779,-46.43048859,-41.15078735,222,21.05250549,28.56851768,32.57199478,-45.30131912
223,52.65104294,-59.03654861,46.07481384,35.90381241,-39.97924805,-2.371115685,-46.44654846,-40.80404282,223,21.05250549,28.56851768,32.57855606,-48.70328522
224,20.33620644,-39.26548386,76.6439743,-26.09374237,18.60995102,13.57859135,-46.05019379,-41.37734604,224,35.03868484,23.89678383,33.20336533,-45.25440598
225,-54.20695114,-27.55774879,19.35474777,49.6117363,19.72316742,8.641037941,-46.05019379,-41.37734604,225,18.77705002,28.87598991,33.20341492,-45.25449371
226,-74.34999084,9.399443626,17.6117363,57.7198143,-40.24086761,-4.780903339,-21.25609398,-54.72941208,226,4.785153866,47.19894409,38.14819336,-42.10511398
227,55.10178375,-61.9279747,56.92300034,39.33699417,-42.31235886,-2.534724236,-7.641820431,-30.54598236,227,20.03444481,29.05919647,38.90578461,-43.3421936
228,-71.06769562,-16.57372475,15.16651726,43.29524231,20.10561943,8.293434143,-19.78682899,-55.34946442,228,30.71609497,-5.067157269,38.38268661,-41.81181335
229,-62.8034668,-32.65252686,41.5677681,38.89204788,28.77120972,2.136364222,-19.79998016,-54.74199295,229,35.50147629,-3.035604239,38.69226837,-43.08307266
230,63.88411331,-59.34487915,61.74839783,39.46158981,18.22810555,6.69669342,-7.148441792,-31.45690536,230,41.84485626,6.91496706,38.70887756,-42.19116592
231,-18.12610626,-35.53297806,-44.94799042,55.44511414,-39.78638077,-4.28478241,3.130680799,-40.69735336,231,5.072203636,47.10391235,37.96753311,-39.59852219
232,55.36114883,-11.58639431,82.87511444,11.56788731,-39.88782501,-1.33566618,17.54225349,-17.88101768,232,5.452624798,48.57027054,38.42172241,-42.78441238
233,29.27497864,-45.31448746,67.46974182,1.368772388,-36.62107468,-1.462208986,13.91782188,-11.96854591,233,5.872618675,48.01200104,37.6519165,-40.26219177
234,-36.3740387,11.70257568,48.51355743,72.28174591,-36.62107468,-1.462208986,14.77293873,-37.90602493,234,5.872618675,48.01200104,39.01597214,-40.17987823
235,-61.50997543,-31.17414474,28.0313015,50.78120804,-38.9310379,-1.233374238,6.559335709,-34.03226471,235,7.278751373,47.08099747,38.95323181,-41.01904297
236,44.95507431,-9.776824951,67.80841064,6.044108868,-44.48955536,0.173365444,6.559639454,-34.03187561,236,44.33494568,5.060105801,38.95408249,-41.01908112
237,-20.81791878,-70.26411438,-35.56763077,67.42454529,16.45205498,8.122783661,3.342697382,-24.81682587,237,33.5725441,-12.38970375,38.48396301,-46.05910873
238,-53.96393585,-19.92248726,26.98678207,35.01321411,50.02855301,-7.636510849,-0.849657536,-31.65934753,238,34.88051987,0.758942723,38.4997406,-40.16000748
239,-13.25135612,-67.3487854,14.59225273,12.91367435,48.44856262,-7.698833942,-6.91237402,-31.50345421,239,34.21211243,2.021714211,39.35360718,-43.64664459
240,-11.70527172,-57.06511688,-48.83807755,55.11825943,50.0943718,-8.174779892,-41.6843605,-41.53619385,240,33.44932175,-2.541194201,32.9062233,-59.23456192
241,-32.4117775,-69.9957962,23.16870308,6.613453865,15.84271049,5.911566257,-52.50672913,-23.61241913,241,42.75195694,0.479735464,29.95181084,-68.61886597
242,-62.79553604,16.53948402,38.11988831,65.90396118,-39.07956314,-0.9892506,-54.52729797,-22.7728653,242,42.81480789,0.515799463,32.99632645,-59.2895813
243,-35.57110596,-39.54769897,-30.00452614,51.99940109,-35.985569,-1.656937003,-54.38740921,-22.81902313,243,33.45815659,-2.433151245,32.47192764,-50.61608505
244,-26.55113983,-82.14794922,-38.62262344,64.84179688,44.17620468,-12.86711693,-53.17929077,-23.26626015,244,35.86619186,0.574846804,27.85031128,-57.37086105
245,10.94904709,-61.50554276,0.422967046,-6.063374519,53.08206177,-19.96500778,-54.78736496,-22.737957,245,32.35717773,0.666431606,30.58049965,-68.86956787
246,-55.32393265,18.61238289,34.85242844,75.82322693,54.0262413,-22.902565,-53.53218079,-23.07152939,246,31.43002129,0.710467935,30.78545761,-69.26773834
247,34.33366776,-35.98360825,75.04309845,-21.66507149,53.01580429,-25.81731033,-53.53218079,-23.07152939,247,31.39653397,0.694530904,30.78545761,-69.26773834
248,46.36520386,-60.27106094,29.56823349,36.77787399,56.15163803,-21.26764297,-50.56803131,-24.37092972,248,32.21291351,0.500412583,41.38823318,-50.13269806
249,-10.8599453,-33.05428696,-6.875702858,17.31970024,55.17446899,-20.51664925,-41.46813202,-41.43887329,249,36.04894638,0.442836165,42.2011528,-48.80338287
250,19.81789398,-45.80170059,80.44927979,-28.93515396,52.97042847,-20.01110458,-16.26749802,-41.47758484,250,33.18957901,0.629822075,44.1113739,-49.9593811
251,-53.64950943,-25.8740406,16.79922485,61.47956848,52.37046814,-18.3618145,-29.70775795,-44.67409134,251,36.16533279,0.05389753,41.97925949,-49.00020599
252,-43.54050064,-67.90936279,25.45443535,13.21249294,51.89326859,-19.44093513,-13.62137318,-41.37234879,252,36.60380554,0.532049,41.29576492,-50.86289978
253,-43.06381607,-49.43087769,-46.5915184,62.61038971,51.89326859,-19.44093513,-28.76127052,-43.06217194,253,36.60386276,0.532053828,33.39714813,-62.49846268
254,48.20644379,-73.05006409,61.02049255,47.50561905,51.67192841,-19.92279434,-41.56219482,-41.43238068,254,40.54216766,-3.810407877,33.6548996,-62.49411774
255,22.16353416,-17.3705864,-6.674579144,-21.58927345,52.11698914,-18.55822182,-48.63575745,-38.43857193,255,40.73088455,-3.511135101,41.38666916,-52.10680008
256,37.22591782,-25.32815361,67.31694031,3.875333071,49.7825737,-18.39064407,-28.95069885,-42.49040222,256,39.8716774,-4.500697613,41.26231384,-48.99443054
257,-1.294968963,-30.30882072,-4.958653927,41.17582703,50.00743103,-18.92511368,-14.36746502,-41.96047211,257,41.44388199,-3.075515747,41.38125229,-47.96728134
258,-39.88278198,-61.8824501,-20.1505127,77.96800232,42.66764832,-8.376770973,-15.36679935,-46.34459686,258,37.64820099,-3.391141653,40.51665878,-52.27798462
259,-29.29076004,-31.21412277,8.417974472,39.92135239,42.38867569,-8.586756706,-15.36679935,-46.34460068,259,37.72399521,-3.394636154,40.51665497,-52.27794266
260,-63.52682877,-23.85406876,-5.024945259,47.94573975,44.72797012,-8.20229435,-29.16762161,-43.26012039,260,10.836133,48.68828964,28.5146904,-57.71787643
261,10.22842503,-48.80088425,-6.964189529,8.663348198,23.60502052,2.713890314,-44.21216965,-42.86966324,261,3.274106741,47.89004898,28.32051086,-58.37254715
262,-65.79750061,-29.95543098,28.58779335,37.55125427,-38.67576981,-6.252165318,-46.99193192,-36.83748245,262,3.313302755,47.9310112,32.36540222,-60.27708435
263,-49.22415924,-22.93183708,-12.22394943,17.6865654,-39.69377899,-5.522399902,-46.75276184,-38.20102692,263,-40.63213348,-26.65733147,33.77616119,-59.42700577
264,-51.49821472,16.37324142,47.18468857,73.47053528,-39.69384384,-5.522573948,-21.2851162,-64.05451965,264,-40.63191605,-26.65715408,38.51774597,-59.15021133
265,-20.01920509,-70.0893631,-34.35412216,71.74723816,-37.75372314,-7.65252161,-16.30197906,-41.40545654,265,-41.43231964,-27.52672195,42.07442856,-51.29969406
266,24.85364532,-16.60326195,-30.84951019,-7.404355526,-39.53629684,-9.706788063,-1.595098495,-40.55311584,266,-45.76309204,-29.39253426,44.12243271,-51.13962555
267,53.97762299,-60.90839005,43.93484879,42.93825531,-40.07117844,-9.966156006,-4.349008083,-55.52355576,267,-45.55331802,-29.56450272,42.08084869,-50.14614105
268,7.241228104,-58.44897842,-30.92089081,38.30625916,-39.15856171,-9.932040215,-16.96979713,-46.54207611,268,-43.59733963,-29.04134178,42.58859634,-50.6595726
269,-57.54220963,-31.81871223,-14.87391376,16.00562477,-22.50730515,-28.32434654,-2.817679167,-57.55663681,269,-43.08766556,-29.03339386,36.37812424,-64.11459351
270,34.05966568,-19.16598892,74.2051239,5.549118996,-20.29975891,-32.47580719,-2.817683458,-57.55664063,270,-43.65943527,-29.00637627,36.37812424,-64.11459351
271,-49.87425613,7.154812336,37.90314484,61.98293304,-21.07181168,-27.52471352,-14.74571705,-44.63546371,271,-42.27376938,-27.55207825,33.57463837,-71.53942108
272,-1.531873226,-59.27806473,-50.73259354,46.46427155,8.456661224,-32.35137177,-43.67914963,-43.42937088,272,20.28399467,18.43094826,34.99094009,-78.40850067
273,-52.94486237,-4.877068043,-30.23880959,86.86651611,-0.359396368,-34.11223221,-54.57968903,-29.73768616,273,20.44170952,18.27338409,34.52062988,-72.14610291
274,-1.440467238,-43.98993301,-1.983261943,11.00628185,-0.359396368,-34.11223221,-54.75432968,-21.16775513,274,20.44170761,18.27334785,39.27588654,-71.55026245
275,-18.53294754,-46.02217865,-38.83637238,36.26903534,-24.47086525,-25.66272354,-54.74549484,-21.00368881,275,20.0835743,18.65841484,33.21264267,-68.20067596
276,64.92678833,1.041658998,88.76818085,11.71459675,-24.75054741,-25.41511536,-54.80965424,-21.15406609,276,21.70424652,17.37480354,33.36912155,-69.21776581
277,-61.55827713,21.04021454,47.03109741,69.83940125,-21.6628933,-27.35576439,-54.86418915,-26.51512527,277,21.65740776,17.71137238,34.36878967,-72.27043152
278,0.045938585,-33.40006256,-22.46452332,6.224619389,-20.9883728,-27.1139698,-54.52450562,-26.82594872,278,22.69904327,16.70886421,34.35138702,-72.34506989
279,-51.06173325,-5.92254591,-33.48636627,39.89344788,-8.739575386,-30.82193184,-55.2049408,-28.80905151,279,22.28656387,17.82538033,35.71206284,-69.51914978
280,-77.095047,8.892804146,17.65719986,57.60257721,-25.54211998,-25.12460518,-54.94646835,-29.88291359,280,23.9729023,16.21481705,35.23246384,-63.83243561
281,-13.78460789,-76.99273682,-52.43900299,53.41265869,-24.59781456,-25.59641457,-54.9464798,-29.88278961,281,25.90136719,14.28335953,35.23251343,-63.83226395
282,9.777575493,-20.08153343,13.41798019,-12.87854004,-23.64787865,-26.06445885,-52.87567902,-30.85678673,282,23.50418663,16.09638786,33.23451233,-69.41819
283,-51.99932098,12.62952042,27.6743412,60.46417618,-20.73486137,-27.24741936,-53.70809555,-27.42043304,283,23.11072922,16.45554733,40.68984604,-72.15394592
284,-3.749467611,-81.19320679,-38.89474106,35.84160614,-21.57085609,-26.32675171,-54.5602684,-29.91781425,284,24.16809845,15.77348232,38.71142578,-62.51292038
285,63.99783707,-58.94684219,65.66501617,33.46391296,-21.57085609,-26.32675171,-56.88022995,-35.77327347,285,24.16807365,15.77340889,38.34010696,-62.19095993
286,36.40827179,-81.02616119,17.84106255,95.06024933,-23.98436928,-25.71615219,-43.22029877,-44.10022354,286,24.22741127,15.7567749,41.04898834,-63.1435585
287,-70.21940613,-19.63696671,7.019152164,28.90546227,-24.3306675,-25.72739792,-46.4383049,-41.81435776,287,24.37858582,15.81868076,34.49376297,-59.48881531
