HI24_MB21,x_source_embedded,,x_target_embedded,,F_source_embedded,,F_target_embedded,,MB21_HI24,F_source_embedded,,F_target_embedded,
4428,2.204982758,-32.5835228,37.07470703,21.68774605,-46.73674393,18.97943497,15.11298847,39.633358,4428,-34.33071518,-14.68258953,-36.92593765,-22.58786392
4429,2.796605587,-32.82674789,3.48894763,30.83294296,-32.46293259,32.37617493,8.31882,82.54542542,4429,31.50016212,-22.96777725,-8.237205505,-24.64065933
4430,4.06704998,-32.78089905,30.25055122,48.0377388,-33.19782639,31.73483467,-81.39391327,38.63424301,4430,38.41222763,-71.16030121,53.97981644,18.76881409
4431,-32.01613998,15.22066593,35.09472656,22.98336601,-88.2431488,29.29623032,-8.517228127,38.55804825,4431,37.81031036,-44.20246506,27.41877365,56.27873611
4432,-55.47991943,20.50301552,-16.31125069,81.47803497,-38.40930557,-31.77442169,42.61226273,-72.92556763,4432,-29.30531311,-55.79533768,-28.72169304,-12.93965816
4433,-57.53471756,25.34155655,78.22332001,-25.44221497,-92.62848663,11.20639515,78.39990997,14.94086552,4433,-62.03257751,30.03973579,-32.39871979,-79.85742188
4434,-11.86015797,-12.7004509,29.59476471,47.27956772,-26.49873352,35.7288208,-81.06447601,34.92910767,4434,-42.75363541,57.69261551,-8.526839256,-63.30461884
4435,-7.95658493,-16.24118042,81.9683075,-25.13923073,-7.788929462,45.39339447,83.08983612,5.875966072,4435,55.9020195,-35.78381348,-65.97097778,10.94141769
4436,-11.84457588,-23.085495,9.514764786,69.83079529,-1.502001762,45.4210701,-83.94812775,15.77620506,4436,8.223608017,9.752635002,24.32195473,66.6336441
4437,-10.10571957,-7.306742668,87.72038269,-22.80256271,-47.4664917,18.9626255,4.977985859,-5.086547375,4437,-53.70557404,-54.51729584,-7.208311081,7.76549387
4438,-4.079204559,-17.62313461,72.63183594,-22.46865845,-35.56573868,23.86457062,73.49346924,14.62619877,4438,-35.93910599,-7.572950363,63.55903244,6.470035553
4439,-4.312854767,-17.77079582,19.80186272,1.151478648,-21.46032333,38.3879776,49.80814743,0.354004234,4439,23.67310333,-15.64450932,-16.09532547,55.77113724
4440,-9.411082268,-2.619495392,24.82450294,27.08516121,-64.42678833,18.29798317,-45.05551529,24.78805161,4440,49.23299789,4.412517548,73.91292572,30.10872841
4441,-10.54681587,-3.039304733,28.29021072,-12.78726006,-64.77774811,18.54677773,32.47357559,-50.88724136,4441,-47.49082947,-11.92438507,63.2949028,3.880701542
4442,-10.30599213,-0.065231897,69.61760712,31.95082092,-74.79221344,29.07177162,-13.08225632,16.26883316,4442,-59.55211258,-20.54018021,-9.614170074,-35.8012352
4443,-8.424097061,4.956116199,37.78246689,12.40479946,-75.34631348,26.75117493,-3.425230265,15.4469471,4443,43.05395889,-29.96982765,-31.06993675,6.794014454
4444,-14.73366928,-30.94366264,8.100809097,21.92796516,-31.29167938,-17.91334534,-29.89661789,65.16358185,4444,-64.24156952,-45.48922729,72.10787964,20.62269783
4445,-13.86258984,-30.78560829,13.77282143,60.16191483,-26.44902229,-10.33726883,-84.12286377,30.16891098,4445,30.04714012,-74.86740875,-2.680439711,-53.80285263
4446,-24.28607941,16.15127373,69.46866608,37.09968948,-31.27161407,-37.13043976,-30.76169968,5.133404732,4446,24.89899254,-7.54287672,-36.55886841,44.44392395
4447,-67.74869537,29.46744156,47.50164795,36.85752106,-42.02370453,-43.75180435,-38.27974319,7.627452374,4447,-72.95763397,-39.14499664,8.758651733,77.17777252
4448,-0.556953669,-26.72130013,29.42644119,39.13602448,-49.8921814,5.360456944,-32.62768936,29.03450203,4448,40.92420197,-39.00191879,-36.42631531,23.50512314
4449,-0.934648454,-26.56223106,54.17018127,44.76197433,-49.8976593,5.599845886,-56.15171432,15.64924622,4449,-14.56560993,-35.49123001,19.23758698,42.0341568
4450,0.463940769,-26.98863602,44.92724228,54.75702667,-49.91549683,5.311879635,-75.33776855,31.66679764,4450,25.38942337,20.46545792,-7.293497086,-15.77947903
4451,-0.943660975,-26.92218018,66.8092804,-1.836539745,-30.24693871,-19.00104713,9.94546032,9.693070412,4451,-17.34087944,18.59321213,-14.90814304,81.81665039
4452,-5.540178776,-29.4190979,55.6217804,39.82541656,-31.12359238,-20.14316177,9.60402298,35.55809784,4452,25.09810448,20.08257675,27.6107502,55.69571304
4453,-6.37831974,-29.84767723,42.52832794,16.21061516,-30.11520958,-15.80388069,21.30323982,37.74565887,4453,34.58435822,-28.04840088,-36.39795685,-17.37192726
4454,-13.84488297,-31.82248306,59.28385925,-6.42256403,-27.76471901,-11.92303658,40.46448898,21.36320114,4454,18.59704208,-2.981885433,-3.718756914,83.06656647
4455,-14.78210068,-30.17396164,25.1758976,24.56140518,-22.61101913,-7.113564968,-44.8325119,25.40226936,4455,-40.85756302,60.16482925,85.75174713,-11.80708694
4456,-15.91814232,-31.10629845,-15.38044834,52.82513428,-14.17842674,-6.017026901,51.87506485,-44.64527512,4456,24.86209679,-17.11405182,43.45161819,18.45560074
4457,-15.7969923,-30.84779739,48.48180389,20.30784988,-14.78996086,-8.200447083,-42.45948792,6.116463661,4457,-42.09768295,-28.7079258,11.11689281,79.17189026
4458,-15.62490177,-30.8912487,78.71727753,20.90056992,-14.9735136,-8.054924011,-39.42156982,2.423454523,4458,39.10861969,-60.49015427,-49.7455368,-39.0786171
4459,-13.88962078,-32.68153381,74.09591675,33.37165833,-22.72989845,-7.286536217,-32.71669006,-2.329164505,4459,-47.18177795,-10.377038,-29.33648872,78.00331879
4460,-13.64675236,-32.73647308,28.20915413,23.46640205,-22.69148064,-6.849398136,-21.40792656,36.96522903,4460,13.01103306,-85.16703796,-0.33971101,-62.82234573
4461,-14.00873661,-32.4117012,42.17741394,-3.643791676,-23.00330925,-7.59001255,39.63141251,21.03979111,4461,-75.2997818,-40.43574142,-29.250597,70.34204102
4462,-14.16923237,-31.55460167,48.22284698,21.31642723,-22.97392082,-7.667435646,-39.06236649,14.47846317,4462,25.47920609,21.11772537,25.71704292,71.93671417
4463,-14.36508274,-32.70849609,57.81159973,-24.69894409,-6.910642147,11.13651085,68.18698883,-31.11475945,4463,50.29485321,-1.06694603,-37.22586823,66.58929443
4464,-14.64016342,-33.14811707,22.11361313,58.75495148,-6.547339439,11.3639307,-73.88986969,29.13826942,4464,16.58666611,24.16514206,-26.43976593,26.74235725
4465,-56.18139648,14.80948353,68.49784851,-22.13970566,-46.6342926,-27.41998672,75.87049103,-2.39470768,4465,-7.920398712,25.15608025,8.142575264,78.56996155
4466,-67.55219269,37.92159653,68.87611389,0.244959056,-78.97175598,-14.15917301,-27.00896645,6.565064907,4466,36.45512009,-71.18595886,54.06642151,50.36659241
4467,8.180624008,-45.63360214,-23.37841225,32.52958298,-22.70656395,25.86623764,-13.61848736,79.63859558,4467,30.28343582,-27.88495827,6.041542053,56.39971161
4468,9.616132736,-42.69605637,25.94284058,37.27873993,-31.13430214,21.20931053,-24.81764603,40.73542404,4468,17.60348892,-5.775826931,-16.83630943,4.528251648
4469,6.515062332,-52.4770546,25.66909218,51.7918663,-4.148336887,20.82411194,-79.4332962,32.98117447,4469,-80.51966095,-34.04943848,-16.14953613,3.745735168
4470,6.071640968,-52.7775383,66.05044556,3.056412458,-23.80454063,-10.17780304,15.11210346,14.4409132,4470,28.99912453,-79.32522583,-27.94692039,44.37491226
4471,9.462040901,-52.44308472,-28.55733871,69.92761993,-14.7040329,-11.73119926,38.99804306,-70.03969574,4471,34.2603302,-25.95909882,21.38975334,41.92784882
4472,-78.49796295,25.96649551,35.36419678,57.18832779,-58.03243256,-40.15966034,-28.8860054,58.58267593,4472,48.15342712,-37.67382431,0.657840908,83.96247864
4473,7.394354343,-45.87039566,33.68204117,40.12848663,-20.36288071,26.29552841,-82.39511108,34.6859169,4473,34.45754623,-17.55116081,-34.62146378,47.6427269
4474,9.482264519,-42.57001114,-40.49487686,69.93518829,-52.77454376,6.410431385,34.81444931,-83.58577728,4474,41.59436035,-18.70092583,40.65947723,55.62279129
4475,9.267048836,-45.83709717,-18.27440643,55.11060715,-51.82599258,3.989349127,42.76121902,-53.80089569,4475,-63.22120667,-54.21247482,-34.46345139,41.08633423
4476,9.615317345,-45.73112488,-44.27330017,57.47256851,-51.61565018,3.822785616,20.22650909,-76.63793945,4476,-14.88593578,28.08516312,-33.60279083,-23.96313286
4477,7.86497879,-46.353508,80.63860321,-23.12695313,-30.48610306,-14.80178165,82.27996063,7.382470608,4477,38.46952438,5.530362129,-21.8144455,-84.82749176
4478,3.443460464,-52.47238159,43.76532364,20.0803566,-27.39388847,-12.60566425,-35.32247543,8.310096741,4478,-64.09171295,4.59853363,-24.5447464,49.30279922
4479,2.003928661,-53.73330688,45.59883881,14.59872627,-25.24765587,-10.82174873,-8.218245506,14.93471336,4479,54.54506683,-23.16844559,-2.094593048,-55.67703629
4480,8.123755455,-59.09037781,60.28632736,49.19564056,-10.46018887,27.33217239,-30.30858994,0.024262121,4480,-15.33327579,-1.631837249,-70.63113403,15.06203365
4481,9.823942184,-53.36766052,6.828950405,81.27017212,-23.94089699,24.70415306,-18.91872406,-39.66667175,4481,49.1879921,-47.68294907,53.56616974,48.56770325
4482,15.48019886,-46.8637886,69.86302185,16.42319107,-43.07573318,-10.09298897,-22.7287426,13.15589905,4482,53.71895599,-57.46438599,6.967464924,-49.25608063
4483,-31.74064827,-12.92726421,31.26505089,-15.74174309,-44.20473862,-10.07324409,50.85590744,-32.83150482,4483,-81.66018677,-27.36465263,13.62539768,81.91782379
4484,-76.56833649,33.70293045,34.3777771,29.78010559,-42.84432602,-47.12132263,-18.22604561,39.68847656,4484,13.02902985,9.351911545,83.67803955,28.42401314
4485,3.176267385,-51.53317261,67.96482086,2.670022488,-21.63866806,23.99362946,-5.041182518,8.718488693,4485,-37.379673,17.31155586,93.11169434,-7.628626347
4486,0.500045776,-63.79322052,78.04135895,-26.83752632,-9.736036301,26.25242043,84.92063141,1.461984873,4486,40.04848099,17.70293999,-12.20641041,-9.445101738
4487,4.02974081,-52.67447662,37.98348999,48.38571548,-19.74075317,25.65442467,-49.77285385,22.48064804,4487,-31.4271965,-11.315588,79.66311646,16.23448944
4488,-1.825362563,-58.05865097,59.54092026,-37.37320328,-10.54532051,0.371005595,75.54518127,-4.488749504,4488,-51.23509598,-6.803134441,-8.515013695,-20.24374008
4489,5.930574417,-52.40775299,37.088974,21.26904869,-24.31055832,-10.28579426,7.154312134,38.09651947,4489,15.32043552,37.80023575,-30.14938354,23.15988922
4490,9.652306557,-42.72648621,-25.35887337,68.75863647,-31.93968964,-14.92407894,37.09106064,-76.28995514,4490,56.09572601,-38.25766373,-22.33085823,-5.375062466
4491,0.462821156,-57.35181427,66.98977661,-24.70383072,-1.982738137,21.07257462,70.22953796,-14.75655174,4491,-21.84347916,-53.31068802,23.79839134,40.78412247
4492,11.60834026,-46.94458008,27.67173958,41.92511368,-33.0758667,-17.37771225,-50.09428787,9.307577133,4492,-48.62298965,33.98804855,-22.4570446,-5.44944191
4493,-26.25040436,1.723853588,33.30150604,43.90052795,-32.73286438,-15.39235592,-45.77338409,11.95523357,4493,-63.67660904,28.68165398,-7.30262804,7.222507
4494,4.063091278,-56.93561935,71.3299408,-25.8746376,-14.8736887,-11.71806335,81.52243805,-0.916371465,4494,29.96657753,21.61464882,-7.407238483,7.081532955
4495,3.08776927,-57.09056473,44.18503952,-21.8245697,-14.69890022,-11.55731106,64.24292755,-38.10980225,4495,-9.360034943,21.6721859,-31.948349,6.562577724
4496,8.408885956,-52.561306,44.74773788,-21.02116203,-21.75671387,-11.02564812,68.83334351,-29.41592598,4496,-34.02330399,-47.65789413,-9.520290375,9.667739868
4497,8.967802048,-53.14646149,-23.34455872,78.44169617,-21.73850441,-11.03269482,58.78968048,-74.35176086,4497,54.41988754,-55.06826401,-1.705657363,74.20417786
4498,8.055234909,-53.59279251,85.53401184,-22.53890228,-14.97922039,-11.75125027,79.41033936,15.80660629,4498,-41.57179642,-29.71521378,-28.70911217,79.13184357
4499,3.167664051,-57.15960312,46.42890549,9.712112427,-14.83855915,-11.62893581,8.217926979,23.59215164,4499,-34.9820137,64.66014099,67.17816925,1.585538149
4500,-2.003461123,-72.19520569,67.71383667,-16.78250313,-8.2327528,-7.376591206,60.1396904,17.6717186,4500,-29.19965172,-48.38274765,7.543744564,84.20624542
4501,-34.03467178,-6.015694141,45.90193558,27.01137543,-39.43883133,-16.22240448,-10.68513203,33.88806915,4501,-72.8733902,-30.79744911,-17.91605568,48.69628143
4502,17.46439552,-78.16866302,28.77809334,23.45254517,-43.23883438,-9.324485779,6.302027225,42.07307434,4502,1.135211945,17.20041847,-51.26436996,-12.34415627
4503,17.09323692,-80.66965485,-33.90463638,74.77735901,-16.36603737,61.77772522,56.12854767,-74.3415451,4503,-49.77949142,-19.47924995,43.80209351,51.52194977
4504,16.45464325,-80.62754822,50.23956299,48.43008804,-6.768137455,67.26229858,-7.394599438,40.68352509,4504,4.63572979,16.23214722,87.53838348,-8.889910698
4505,-71.8790741,25.04338837,71.24720764,-9.991991043,-42.77837372,-44.45948792,79.67300415,2.833954811,4505,-17.1780014,19.9730835,-11.89341354,73.96596527
4506,-31.6561718,-12.91387939,51.17274475,-15.61806011,-45.47432709,-11.62734318,8.937588692,0.164325356,4506,47.5080986,-42.81263351,35.60716629,40.31713486
4507,8.688215256,-58.63276672,52.41087341,-14.34432411,-19.57749748,25.64940453,7.418119431,4.872859955,4507,46.28884506,-62.84624481,78.71032715,1.087961078
4508,10.15816116,-41.7452507,6.740100384,81.90213013,-53.02655411,7.058907986,-17.88085938,-39.56232071,4508,28.96168518,-1.474765778,76.35829163,0.579039812
4509,9.900751114,-44.26806641,46.03732681,34.7611351,-29.17279434,26.47026253,-38.97693253,19.71021652,4509,-42.62699509,57.20729828,91.99365997,-11.04327393
4510,8.806194305,-57.03879929,-27.04694366,56.82591248,-12.06979847,28.3347187,22.36446762,-70.73400879,4510,-11.26043701,22.9414959,73.72557831,28.78151321
4511,8.382157326,-58.45191574,66.14258575,35.82867813,3.98308444,51.21058655,-40.69721222,5.064064026,4511,11.55320454,18.29699707,-13.89298344,75.62149811
4512,8.275182724,-57.33926773,48.51226425,38.28766632,-13.83027077,28.51241875,-72.30136871,30.59323692,4512,36.07796097,-12.84866047,80.67929077,-8.479085922
4513,9.391507149,-45.03366852,21.91794777,57.50506592,-29.22624016,26.24186325,-74.1588974,25.27804756,4513,-51.94247818,14.22607994,18.79200554,72.67523193
4514,7.870642662,-46.63788605,13.31802654,20.04721451,-30.76764488,-16.64107704,-35.91004181,29.91287613,4514,20.13726044,29.89444923,-5.691231728,8.730162621
4515,-2.072875977,-59.47933578,32.39965439,47.68097305,-0.04975633,22.39380836,-23.60918045,-31.64279175,4515,-50.71400452,25.53411865,-39.89027786,63.01849747
4516,13.30624866,-47.16802216,85.31803131,-30.58939552,-21.06217003,28.47595024,85.68716431,2.974284172,4516,36.45211792,2.600333929,-5.694449425,-35.70556641
4517,16.00537872,-46.01279449,-21.36391068,81.04073334,-33.47510147,-16.78502083,60.03314209,-72.07888794,4517,-57.02386475,24.61770248,84.55515289,10.30712223
4518,-41.4035759,-1.173246861,71.64399719,25.28557777,-37.28991318,-19.38056564,8.762108803,27.47625923,4518,-54.42208099,23.61295891,68.51820374,4.166095734
4519,16.30196571,-48.62290955,78.55203247,-18.16520119,-43.0867691,-10.66796398,8.447515488,2.128529549,4519,-50.18094254,24.54277611,-62.7969017,-52.71474075
4520,17.60913277,-79.48513031,57.0373497,39.83558655,-12.59304047,65.29454803,-16.72478485,18.210989,4520,56.47846603,-51.21131516,-28.11414337,-17.78258324
4521,14.50761223,-84.13254547,77.1283493,-6.735482693,-7.869393826,69.29188538,-19.06855011,-3.119821787,4521,-56.01683044,7.651595116,-31.87493324,13.96805382
4522,-75.26124573,25.40307236,64.78611755,34.61549377,-53.71160126,-39.63711166,-15.38342571,16.70341873,4522,-34.62192535,-3.220757484,-27.8507576,25.91791725
4523,-68.23643494,21.1183033,62.71166992,-0.740100503,-37.05131531,-46.83885956,51.187603,18.01236725,4523,-62.00934982,-55.43959045,55.12046814,47.97832108
4524,-68.14425659,21.02817917,76.60713196,-8.699079514,-39.68952942,-46.19371033,-1.103258967,3.847191811,4524,-74.99427795,-28.56638336,84.68960571,1.554732561
4525,-12.62551498,-65.25695801,20.67030716,61.65151596,48.72438431,37.08188248,-76.76457214,33.06043243,4525,-70.63282776,-28.75566292,-31.71130943,10.99797344
4526,8.568254471,-57.24307251,-18.40869141,83.84112549,-13.96529961,28.52715111,54.86605453,-73.69120789,4526,-50.74577332,-58.09915543,90.24682617,-1.047394276
4527,8.929056168,-58.1935997,52.69026566,-16.10617638,-11.57365227,27.61581612,75.47912598,11.54301262,4527,15.61351967,-5.04946661,-33.52853394,69.69641113
4528,12.9308424,-45.60197067,-9.037683487,60.32265472,-25.56918335,25.65655899,-8.72128582,-18.81171417,4528,-55.79685211,-50.63183594,-4.817202091,40.36346817
4529,10.63121128,-44.34476471,34.00564194,36.05617905,-21.90823364,27.79999733,-50.16400528,8.399484634,4529,-34.3576889,51.65329361,-15.52254581,57.42094421
4530,15.94126129,-81.47746277,62.50654984,-16.23921204,-7.44896841,68.44590759,72.14571381,-3.399458408,4530,48.94488907,7.166435242,-11.24062061,33.79335785
4531,-71.95326996,26.78680992,52.04286957,-16.80832863,-44.14404297,-43.81454849,74.1076355,11.66600418,4531,-48.74668503,-56.3559494,-29.72964859,22.19352341
4532,-79.58132935,25.47688675,54.36959076,40.50340652,-47.03722382,-44.45647812,12.16833019,39.80716705,4532,-31.07966042,-15.93212509,-27.90838051,24.28794289
4533,-82.41825104,28.74136162,50.87229538,-16.05428314,-73.06021881,-31.76747322,73.83477783,11.14206886,4533,-37.28897858,-3.197725534,68.3137207,21.51097298
4534,-37.47906876,-3.18576479,45.75257111,58.52623367,-43.56629562,-13.05903721,-36.46682358,-2.580228567,4534,6.908155441,15.99971485,-4.353869915,73.24214935
4535,-40.57958603,-3.449318409,70.63663483,-30.09022141,-43.70438004,-13.37939262,71.83823395,-26.61664391,4535,0.987114072,11.20608711,71.70397186,34.68845749
4536,-36.85843658,-2.740295887,71.00852203,-3.967072487,-37.99397659,-16.55114174,12.49887085,13.9307251,4536,-7.148060799,28.58089066,-27.19319916,49.39641571
4537,-41.260746,-0.957312226,55.49434662,38.06581497,-37.70793152,-16.6986866,20.97976685,46.94658279,4537,-65.29013824,23.56511116,-8.053159714,44.45289993
4538,-61.42126083,17.61097717,-28.51360893,70.02889252,-35.5374794,-46.57329941,39.76759338,-70.60481262,4538,43.11661911,15.3372736,59.22712708,25.51844597
4539,-26.4913063,17.42039871,24.74419212,-36.17189407,-32.48411179,-36.52374268,-5.94882679,-88.54762268,4539,18.62598991,-82.31938171,-1.367995262,47.09725571
4540,-43.19147491,29.13103104,60.35260773,23.84374237,-42.2337532,-33.27046967,-12.87960148,17.2672863,4540,-52.4847641,31.69368172,66.92290497,35.00401688
4541,-42.45993042,29.30023003,-24.24466515,59.01239014,-41.59231186,-32.67613983,27.20477486,-60.01356506,4541,-26.52621651,11.65771198,83.58625793,-7.556678295
4542,-23.72761345,4.857676506,9.830830574,70.04670715,-34.94258881,-34.69393539,-84.90854645,18.51123428,4542,-30.0474472,-34.22872925,8.058489799,-47.48014069
4543,-40.89720154,-1.058214307,63.40604782,46.96437073,-37.29631424,-18.31832314,-31.5093689,0.154881865,4543,-65.15484619,25.24921417,-6.455207825,55.55533218
4544,-37.14807129,0.015593344,36.6258049,37.45912933,-35.67490768,-18.52924919,-38.78402328,14.63921261,4544,55.54754257,-50.28660202,-18.55383301,-71.82604218
