BE_BL,x_source_embedded,x_source_embedded,x_target_embedded,x_target_embedded,F_source_embedded,,F_target_embedded,,BL_BE,F_source_embedded,,F_target_embedded,
3315,10.06005764,-46.64075851,14.47519112,29.76127625,14.6327076,84.82169342,-6.724656105,93.44636536,3315,39.39832306,7.023245811,35.18900299,28.56219673
3316,-23.60074425,2.294597387,73.60998535,-11.54902554,26.99591446,-27.18580818,14.22326374,-77.79868317,3316,7.121716022,-32.14744949,8.077541351,-16.69129944
3317,-75.16757965,-22.01856804,-41.7542305,40.15559006,-75.82946777,-30.95604706,-68.79432678,26.53900719,3317,-64.6889801,53.6310997,-74.58535004,-6.366499901
3318,-38.57032013,-12.41661358,-29.10484505,84.67329407,-38.32675934,23.86135101,13.19279957,28.53877258,3318,-0.425169647,78.98545837,-38.75365067,47.81468201
3319,-58.10994339,-5.087048054,-32.95199966,49.79924011,-81.2611618,-6.470677853,-49.91962814,32.85115051,3319,-31.38767242,75.33774567,-56.38235474,30.57747269
3320,-7.766815662,-1.883246779,69.08035278,-14.89767933,-4.110468864,-1.45626986,14.47449017,-73.60585022,3320,4.173888683,-27.14829636,3.052875996,-6.186654091
3321,-18.82832336,-0.512928724,33.88511658,7.094074726,-4.6940732,1.084573984,-6.875945568,-20.49341965,3321,-23.77695465,16.33026695,5.138221741,-6.258704185
3322,-59.52214813,-7.504248619,-20.290802,59.47696304,-77.93107605,3.56239295,-35.33494949,26.81973076,3322,-15.95600414,78.33361816,-51.19804001,31.61125183
3323,-49.72697449,-7.45112133,-17.4482975,61.64877319,-75.03296661,7.926204681,-7.164802074,27.97913933,3323,-0.313780904,67.45825958,-38.65927887,36.88959122
3324,-87.66909027,-6.919993401,-58.79037094,38.80536652,-20.50338364,-46.1224823,-28.67540169,-37.10232162,3324,-93.76532745,27.20947456,-61.58449173,-27.58291054
3325,-12.97980881,1.077362776,62.76731873,-2.6688447,25.75395393,-32.49684906,20.12496376,-60.40387726,3325,2.736104965,-19.59704018,11.10243797,-13.48550701
3326,-26.13548279,6.892871857,80.37403107,-8.919482231,-5.262676239,51.10741425,23.93719292,-54.03876877,3326,10.22952652,-24.07362938,9.253526688,1.45208168
3327,-66.2723999,-6.540724277,-47.32318497,51.50601196,-80.51454926,-10.58315563,-60.56177902,32.39076233,3327,-55.03655624,63.10215759,-73.95306396,16.57804489
3328,-5.63256979,-22.0125103,40.01023865,-11.35421753,10.62940884,-38.21961594,-16.5594902,-84.6978302,3328,-22.03937721,-39.25588608,-11.75149918,-19.3533287
3329,0.962157905,-68.19194031,-24.68590736,79.14614105,-51.483284,20.00014496,0.72020638,29.16897964,3329,0.845098853,69.78900146,-21.22385025,53.89760971
3330,-5.277780533,-43.44565964,-2.448830128,28.34758568,-10.27294827,-12.24864197,-15.76223469,-31.65219879,3330,-55.00866699,-37.47053909,-18.24272537,22.94362259
3331,-86.59584808,-2.572443724,-60.95320892,39.77958298,-21.52655602,-45.98865509,-28.69148636,-36.66288376,3331,-92.41490173,27.82923508,-65.46109009,-29.56123734
3332,-20.57541275,-6.917971611,53.59070969,-19.44659042,-43.27776337,-12.29002094,-28.15877151,-1.197868824,3332,-16.19311523,-60.72583771,-1.601370096,-53.12845993
3333,-74.80615234,-26.22353363,-37.39135742,40.27475739,-63.38447952,-43.87366867,-45.51071548,35.68503571,3333,-55.63980103,59.63827896,-71.10263824,-7.725976467
3334,2.081835508,-41.34749985,7.287504673,29.68828773,-20.71652985,65.4263382,-32.10965347,60.02164459,3334,32.06778717,10.90166855,14.50506592,40.29441071
3335,19.27496338,-31.88208389,24.00331306,29.63463593,19.63958931,82.38305664,37.83834076,77.41751862,3335,51.0858078,8.291400909,31.05340004,46.21043777
3336,-58.20214462,-5.345585823,-34.26937485,61.20087814,-81.39544678,-3.530545235,-34.93432999,31.33579636,3336,-23.0459919,78.0578537,-56.31781387,30.48427963
3337,-49.08899689,-39.3441124,-24.39755821,31.50842285,-46.25686646,-59.27410126,-69.89284515,37.24883652,3337,-63.56957245,45.81467438,-59.04449844,-4.684808731
3338,7.315354824,-40.90695572,12.80618858,28.31583595,-9.712614059,86.99242401,-31.56967354,63.98577118,3338,36.51700592,13.77961254,18.4036274,39.2396698
3339,-59.27715683,0.052138101,-36.57074738,53.50671768,-71.27328491,-27.23501778,-50.29417419,34.53026962,3339,-31.37678528,75.41493988,-68.51791382,21.65620232
3340,-3.861590862,-13.1276865,46.25140762,-11.03260612,2.870270729,-16.99619484,-28.72438622,-78.61187744,3340,-15.55973911,-43.3784256,-8.340651512,-12.97976303
3341,-7.826272488,-28.47333908,32.78686905,-12.18434715,6.77612257,-55.67282867,-37.78742599,-71.85480499,3341,-23.05350876,-37.57084656,-14.70779705,-18.13423729
3342,5.259429932,-71.15503693,-27.53235435,87.05563354,-35.47188568,27.13433647,24.1178894,23.15857315,3342,5.430647373,65.03392029,-24.20952606,56.88672256
3343,-53.23613358,-5.7040205,-20.2828846,61.92778397,-78.91652679,4.145447731,-0.075758025,28.58734131,3343,-13.14234638,78.08115387,-45.57914352,35.28974533
3344,49.14860153,-40.20402908,63.25621033,21.54590034,76.19994354,-0.646743059,87.74816895,12.64518929,3344,67.25792694,35.73548508,51.37745667,65.39653015
3345,-33.86061478,-52.2780304,-6.909949303,19.56023788,-43.43585205,-0.942138016,-51.67395782,13.6847887,3345,20.52466965,-38.29937363,-24.65190315,-61.49084091
3346,-22.65373993,1.581847548,48.64684677,-3.051440716,26.56820488,-25.0675602,10.24470806,-41.94176483,3346,-16.82681847,-10.40341091,9.259223938,-14.75751305
3347,15.5111742,-49.44737625,34.74943161,26.649189,75.86083221,35.77103424,51.50978088,67.44585419,3347,55.47639084,8.43684864,62.42554855,14.38153553
3348,-56.09831238,-34.91909027,-30.30965614,35.49924088,-63.52798462,-46.23814011,-72.14103699,28.18895721,3348,-60.71585083,51.97972107,-66.43709564,-5.381516933
3349,-52.11149216,-6.694446087,-19.85918045,64.82138824,-75.57264709,5.736299515,-0.940900505,27.35197067,3349,-7.868738651,74.82605743,-40.56174469,32.73228073
3350,1.731366396,-10.81852627,55.67081833,-5.637918949,7.472487926,-15.24791813,14.70895386,-44.2293396,3350,-10.16386223,-12.07447052,-1.245556355,-6.732114315
3351,-75.07268524,-25.45916176,-41.14308167,38.13523483,-65.47631836,-41.7984314,-62.78285599,2.881271839,3351,-63.36101151,52.881073,-70.72832489,-8.476210594
3352,-66.88860321,-24.21976662,-25.47989845,42.54343796,-72.2648468,-12.2140379,-36.4732933,28.54896927,3352,-34.85204315,71.22530365,-68.13155365,15.15643024
3353,-2.895395756,-0.244510964,45.6491127,3.66947484,-17.27672195,65.57228088,-6.829148293,-17.40583229,3353,-18.34196472,11.39274597,0.135207221,15.75284863
3354,-76.08952332,-26.79437447,-31.4223156,40.99285126,-52.41474152,-50.75239182,-52.15227509,35.97881699,3354,-43.1532135,65.4673996,-70.60095215,-5.392380238
3355,21.92193222,-30.32773018,49.42253876,3.238378286,2.906655788,87.10910797,-10.98952484,15.61945629,3355,-10.03048992,23.71603012,22.92601013,51.9486618
3356,10.75964451,-77.83296967,14.04170895,72.44825745,29.94189072,16.04798698,36.69125748,46.74674606,3356,48.38607407,-46.61190796,-0.418506324,54.93465042
3357,-62.27312088,-32.40129852,-6.700062275,50.957901,-61.66878128,-24.55402374,-38.87488174,24.06442642,3357,-24.51316452,54.24777603,-66.25795746,7.145780087
3358,3.869597197,-14.37122726,47.54896164,-3.052618504,-13.95226288,49.30911636,10.13794327,-42.50542831,3358,-17.78934097,-10.91462231,-4.124046803,3.947470427
3359,-48.51100159,-12.49759102,-20.33913803,64.90356445,-74.41267395,11.08307076,1.964002848,26.09997559,3359,-5.058882236,73.77774048,-44.13669205,41.81693268
3360,18.15678978,-32.96353912,28.4765892,27.3407135,36.26234436,73.2634964,16.36087418,88.31829071,3360,46.54308701,8.64515686,36.37583923,41.09327698
3361,29.73290062,-31.03381729,56.15632629,11.99185848,47.58234406,61.87964249,14.65901661,84.20021057,3361,37.93648529,36.97055435,34.19917679,51.29082489
3362,-15.40821457,-44.03295135,7.11325407,10.85105515,3.070606947,-72.71733093,-30.36656952,-60.03572464,3362,-51.87805557,-11.99275208,-31.10345078,3.502168179
3363,-74.76132965,-15.52977562,-44.42082214,45.22700882,-79.84809113,-3.829114199,-63.68471909,31.87554359,3363,-55.98574448,61.8830452,-80.30812073,-2.260097504
3364,-72.10839844,13.97737122,75.86736298,41.56757736,52.56849289,-56.9516983,57.50509644,-47.01121521,3364,88.83293152,4.10285902,82.28964996,-14.22995949
3365,-20.60052109,-6.655841351,52.85881805,-18.19114304,-43.49552155,-13.54936218,-45.92506409,-10.24973106,3365,-15.61913776,-53.78075027,-3.094473362,-47.064888
3366,43.48268509,-57.74150085,66.40635681,37.40672302,62.25446701,-29.75394821,71.13553619,-30.21928406,3366,88.61229706,15.10075474,92.61473083,-3.542714119
3367,-64.54245758,-25.1842041,-9.228102684,52.83162689,-71.88506317,-12.57339859,-30.97657013,23.26436996,3367,-15.08240128,55.22623444,-65.10206604,16.83164978
3368,-2.299429655,-34.27147293,13.997859,8.95499897,0.211358413,-19.13326454,-2.006753206,-39.78789902,3368,-40.8320961,6.459676743,-17.93309402,12.72361755
3369,38.69548798,-58.08125687,64.23480225,39.87495422,61.53343964,-31.61474419,59.34419632,-43.92352295,3369,88.48092651,9.653718948,93.6585083,-0.229085907
3370,17.95934868,-27.55724335,55.44320297,-1.940092087,-5.300235271,87.41268921,-11.27528286,-6.064776421,3370,-9.917150497,22.59012222,21.54777718,49.69008255
3371,-34.16470337,-53.89798355,7.679654121,47.6777153,-48.19835663,-6.709225655,-36.34347153,6.731959343,3371,-19.27756882,-80.81594849,-25.24471664,-58.99834061
3372,-68.20839691,-9.116555214,-27.06759644,43.05035019,-72.64768982,-32.84796524,-50.212677,32.02934647,3372,-32.13697815,73.23258972,-75.80429077,13.24077511
3373,-50.51850891,-5.873044968,-19.31485176,60.99826431,-74.65410614,10.61759758,9.245855331,23.41599274,3373,-13.46199512,78.31575775,-48.32449341,38.1028595
3374,-10.44849873,-79.00991058,8.887332916,74.306427,-23.81771851,10.99550724,44.30931854,32.03085709,3374,49.9182663,-41.68183136,29.82442474,-37.33459854
3375,-65.88935852,-0.945210874,-41.65731049,49.71365356,-61.61944199,-35.79916382,-56.1254425,35.99685287,3375,-42.37858582,72.69598389,-79.13652039,10.17783356
3376,38.08589554,-33.30335999,40.41441727,27.26092529,63.02772903,39.25185776,56.17885208,61.2893219,3376,58.65084839,21.27647209,39.44270706,56.45110321
3377,50.54697037,-56.83741379,76.96853638,42.21710968,54.48988342,-52.11322403,58.72109222,-40.79179764,3377,90.7314682,4.599630356,83.90930176,-11.23596859
3378,-87.36656189,-6.322570324,-25.57646179,29.66050339,-29.16928101,-51.0884819,-61.0480423,-3.774177551,3378,-69.90910339,41.59364319,-63.04912567,-26.10936546
3379,-47.18891144,-3.29542613,-30.9706459,80.28591156,-80.37264252,5.136076927,-20.760849,34.26317978,3379,-5.405158043,81.76728821,-43.46372604,40.53291702
3380,-12.04163456,0.140593141,39.59879303,-1.664949298,25.46490288,-39.6194458,4.838593483,-60.6661644,3380,-21.12782288,-6.603595257,9.759818077,-17.68758392
3381,1.164684772,-24.17404938,29.15748978,-0.047999106,-9.185473442,-13.34027767,1.238829851,-75.23358154,3381,-22.99620628,-3.594003916,-11.84533501,3.977217913
3382,0.42033565,-8.882797241,48.01839066,-3.887315512,15.72967434,-30.31702042,8.144471169,-55.43515015,3382,-17.56745529,-11.41444588,-1.514671206,-10.69463348
3383,8.945335388,-47.00922775,12.78377247,31.17283058,7.440714836,87.54284668,-4.44780159,93.38961029,3383,40.28126144,6.713526726,34.06887054,27.68595695
3384,-66.64907837,-24.17673302,-33.46922302,47.52952576,-67.23899078,-18.95836639,-40.13257599,32.84748459,3384,-40.13028717,69.41333008,-69.66648865,12.35165691
3385,-5.288257122,-5.488444805,48.51062775,-5.176676273,6.506635189,-12.61101818,6.013304234,-76.40794373,3385,-14.8719101,-19.49494743,-2.29528141,-10.91599369
3386,42.44841385,-38.23766327,54.45151901,27.07832718,76.56331635,15.13605118,89.96774292,9.485510826,3386,67.94684601,30.56174088,51.07090378,55.58123016
3387,-22.52205658,8.021197319,72.31594849,-10.80548763,21.90930557,-63.36835098,-9.271747589,-89.7142868,3387,-5.427643299,-45.88481522,8.032622337,-31.87018967
3388,-0.155012771,-40.87015915,0.805854738,28.98762894,-18.90808296,47.75584793,-16.44056129,-27.44657516,3388,-50.47825241,-40.38727951,-13.99752045,27.71495819
3389,-74.87805176,-19.87396431,-35.09954453,49.34725571,-67.59283447,-41.08086395,-43.72135544,34.50787735,3389,-39.76156616,72.84884644,-76.17388153,-3.031188726
3390,-27.53366852,-41.75901794,-0.377607137,16.81180191,-2.000226259,-58.01250458,-35.79830933,-55.02436829,3390,-65.2750473,-22.02035141,-35.30731201,-4.9743433
3391,-21.33778572,1.228777885,46.42008972,1.32062602,-4.908555508,48.13321304,7.635735512,-26.99456215,3391,-17.10646439,6.96827364,6.066329002,-5.790816784
3392,-44.42549133,-8.832108498,-24.2442646,71.38339996,-55.6284523,15.83296585,-19.87756729,28.48216438,3392,-3.06180501,75.89042664,-38.04361725,39.99907303
3393,-29.27765465,11.64960861,76.14254761,-9.564245224,27.92777824,-31.44706345,21.47290611,-66.25209045,3393,10.01002216,-28.53310204,11.9568882,-10.69008732
3394,23.4387188,-49.44828796,46.11253738,30.49071312,86.2938385,-7.425338268,86.47447205,16.6731739,3394,70.07858276,22.97628975,75.01266479,37.76525497
3395,-61.65465546,17.22140503,87.12272644,15.08916378,43.4875145,-67.41656494,46.51571655,-64.09264374,3395,81.31007385,-21.34298706,80.02215576,-25.43517303
3396,-59.657444,-13.02614403,-30.9786129,56.70495605,-66.38160706,12.77423477,-18.19388962,33.56076431,3396,-26.01544571,77.1188736,-57.13720703,30.44596672
3397,46.69607162,-57.79056549,63.98200989,39.78508759,57.67957687,-37.79598999,63.28342819,-37.81796265,3397,87.68871307,12.99120808,87.67530823,-5.386584759
3398,22.52338219,-81.87657928,-3.292356491,94.49814606,32.67997742,34.72463989,23.52279282,55.68300629,3398,58.62849045,-59.37401962,51.86777878,-21.54918861
3399,-72.10660553,-24.81556702,-31.86993217,41.115448,-73.65512848,-15.50046635,-61.28373337,40.66550827,3399,-43.66055679,64.64022827,-74.76242828,0.998710155
3400,-25.37078476,11.7433548,64.34208679,-2.410625458,-8.82238102,59.79278946,5.607819557,-13.26452541,3400,-6.509492397,-9.280646324,7.580771923,7.713496208
3401,-47.15436935,14.03777981,91.03637695,6.446465492,-0.748020709,60.48400497,16.9277668,-78.36178589,3401,24.54383469,-12.68029404,14.25574303,9.758948326
3402,-17.30925941,-36.74238586,18.37663269,-5.497773647,-16.42597008,-83.60660553,-48.27544022,-29.66888046,3402,-32.37516022,-50.05939484,-27.29184341,-26.39479637
3403,-7.014838696,0.477212906,22.34597206,18.80906677,-11.08366394,52.23345566,-29.81780815,53.67824936,3403,14.40966511,29.990942,1.045769095,12.12037754
3404,-6.569001675,-10.33427811,56.55053711,-12.06092644,10.40415478,-55.28972626,-29.27176476,-79.64295959,3404,-13.29726601,-48.29598999,-6.074406624,-33.92019653
3405,-1.184566021,-6.434283733,68.72943878,-14.54697418,7.826324463,-14.9982996,18.44773483,-68.03536224,3405,4.740015984,-23.96763611,-1.238315701,-9.942807198
3406,0.716878593,-78.38887787,7.035953045,83.92906189,-49.37439346,21.18754959,33.74359131,20.52589798,3406,45.0418129,-17.33355713,-6.282039642,51.82718277
3407,-36.27868652,-48.60565567,6.776257038,44.57551956,-43.28355789,-64.5014267,-74.91130829,-1.943934917,3407,-33.27724075,-67.23496246,-32.29586411,-26.63912964
3408,-48.70689774,-2.775974512,-34.0276413,66.11279297,-81.43606567,-0.612061739,-35.72909927,32.13312149,3408,-3.972125769,82.84035492,-48.05759048,37.22544861
3409,-66.59152222,-24.82610512,-25.42193794,42.53540802,-68.04495239,-17.71289825,-38.92182922,29.54149818,3409,-31.45675659,72.10366821,-69.13569641,6.266498089
3410,-78.44660187,-24.1813736,-40.30089188,39.46517944,-60.19148636,-43.91370773,-68.72609711,28.13098526,3410,-64.84069824,54.36218643,-72.94996643,-11.22803783
3411,-16.9662838,-36.26050186,21.72005463,-8.246054649,-4.488423824,-80.07931519,-42.27183533,-70.62976837,3411,-28.70220375,-50.2558403,-26.816185,-24.24009895
3412,-9.173872948,-87.61994934,16.95507622,60.28499222,11.07952404,9.795135498,30.13799286,0.499091417,3412,-3.127956152,-84.07532501,33.73154068,-28.25404358
3413,-29.01791382,11.7166853,76.45304108,-9.80559063,0.585072577,2.531161785,22.98073959,-57.40341949,3413,8.193128586,-29.8836689,9.473954201,0.262839288
3414,14.5379734,-25.60918045,19.7773037,25.35410881,-13.23661709,83.21383667,-31.44418144,69.80802155,3414,36.36791611,13.30819225,19.17374992,49.45679474
3415,-63.34387207,-24.93346977,0.449876845,55.84989548,-44.12495804,1.759783268,10.71413898,9.484466553,3415,27.86935806,-31.10336304,-43.3649559,23.90636635
3416,-86.80121613,0.554036975,-64.44166565,42.28386688,-34.49684143,-47.04128265,-33.46844101,-36.13702774,3416,-90.27241516,31.99668121,-69.2013092,-31.65124702
3417,27.35361671,-54.06600952,55.59020996,39.01928329,71.99701691,-25.97193336,76.01554108,-27.07683945,3417,89.1191864,19.14991379,94.75466156,12.56171703
3418,-13.34516144,-16.86920547,51.94103622,-17.75107956,-36.10834122,-76.49681854,-35.2325058,0.433543622,3418,-16.57744408,-60.82014847,-15.43088531,-54.79621887
3419,-27.97931862,9.087785721,76.10594177,-11.17343521,27.66955948,-30.01153183,14.92904758,-77.13096619,3419,10.19048214,-28.23009491,11.65005684,-15.878685
3420,-86.45064545,-1.174645185,-60.78478622,39.74652481,-29.0761013,-48.68662643,-28.94837379,-36.63249969,3420,-92.61812592,27.43089485,-66.53399658,-30.51142693
3421,-20.51478004,-4.276250839,55.75972748,-18.39291573,11.78450108,-75.59029388,-42.20657349,-6.551075935,3421,-15.58381748,-58.24830627,-3.200402737,-48.78165817
3422,-15.40678024,-28.15231705,20.70593262,-8.330607414,-40.80047989,-73.83106232,-50.54275131,-25.90847969,3422,-26.97693634,-52.07533646,-14.04706573,-46.53770828
3423,-42.01451492,-54.82698059,0.153799489,55.13700104,-68.37592316,-13.03645039,-27.07708931,18.01842499,3423,26.33036041,-30.66568375,-33.7187767,-65.95259094
3424,-87.39032745,4.104244709,-65.17619324,43.84508514,-37.60114288,-40.95096207,-55.57701492,1.487296224,3424,-88.30127716,36.97959137,-72.40568542,-34.74751663
3425,-51.72629929,-37.01110458,-26.47119522,31.53146935,-40.69856262,-59.85053253,-63.80193329,1.648018599,3425,-66.16378784,44.37147903,-59.61538696,-8.541692734
3426,-55.4942131,21.32988358,93.33507538,7.836627483,69.00532532,11.31671906,-4.506639481,66.85025024,3426,15.70223904,11.79650593,17.2271595,15.45247841
3427,-6.474145889,-23.70592499,36.86740494,-10.45056057,10.36094284,-46.89858627,-15.39307976,-84.5305481,3427,-23.57677078,-35.2277565,-12.03115654,-19.80237961
3428,-10.43854713,4.792583942,60.12007523,-2.158808708,-11.80395126,59.05112457,-9.45556736,-6.879912853,3428,-9.125166893,-4.784079552,5.173557758,8.112949371
3429,-30.02514648,-41.61584091,-14.17920303,23.94509697,1.372752547,-71.32019806,-29.36962128,-47.22928619,3429,-68.2926712,-34.884758,-37.17149353,7.293586731
3430,-38.98702621,-54.02916336,3.935829401,53.3728447,-50.82300568,-10.45261383,-28.03128624,10.00858116,3430,21.31437683,-39.50531387,-27.00229454,-63.88017654
3431,32.66372299,-37.16254044,51.4067421,17.66044426,74.96824646,24.35804749,60.02459717,57.03781128,3431,51.80092239,26.22609329,49.47011566,51.59783936
3432,3.300393581,-52.79006577,2.801615,30.75746727,-10.33678532,87.93336487,-32.64958954,59.20016861,3432,30.95845413,8.959326744,35.53716278,17.97615051
3433,-38.21796036,-41.42405701,-15.33273983,24.89251518,-14.7950573,-69.92907715,-32.74406433,-46.38937378,3433,-70.75455475,-35.05797195,-46.71203995,-5.179533958
3434,29.9896431,-30.69824791,54.10536194,13.68011284,56.43994904,47.08452606,32.30725479,77.90312195,3434,40.87110901,29.36895943,34.84335709,54.03695297
3435,-86.97148895,-5.602067471,-58.92709351,39.12816238,-29.52106094,-50.70715332,-29.46988106,-36.89688492,3435,-93.42220306,27.68522072,-63.16598511,-26.82872581
3436,-40.96922684,-12.40376568,-30.56928825,56.14871979,-81.66692352,8.466562271,7.801289082,28.95619202,3436,-28.4738369,76.56415558,-62.52850723,40.65478134
3437,-15.41193676,-3.71454072,57.91182327,-11.68022728,23.08104134,-53.24243546,2.739732265,-85.1871109,3437,-4.592063904,-37.66998291,5.577083111,-29.11491203
3438,-60.35245132,-14.05280876,-8.369087219,48.0449791,-81.51708984,0.062827572,9.920197487,20.34440041,3438,-20.64295006,56.12532043,-74.17900085,17.29043007
3439,-41.70590973,-53.92369843,3.432828903,53.24484253,-54.52878189,-24.17874527,-21.93456841,11.19285679,3439,21.01178169,-38.96112442,-30.15467834,-63.41733932
3440,-4.709845066,-28.31152534,18.20735931,4.226477623,6.078293324,-65.46295929,-23.43091393,-72.73022461,3440,-32.45637894,-14.49842834,-14.03415298,-18.22554016
3441,18.16883278,-44.42757797,52.45561981,9.520975113,57.22357559,48.55513763,-1.096488833,89.51922607,3441,32.41315842,29.19578552,40.95034027,38.56377029
3442,-17.20125008,6.767997742,59.73348999,-6.220384598,26.64848709,-30.98011017,9.870480537,-58.34200287,3442,-3.481465578,-25.71327782,11.3223238,-12.90433693
3443,-1.839414477,-36.73151016,3.644142151,25.64473915,-11.70838642,-8.501685143,-15.88438988,-26.48738098,3443,-50.52019119,-37.89226151,-16.27232933,22.3916378
3444,-36.88988876,-55.79632568,4.158251762,54.18998337,-44.74691772,-2.18060708,-23.67113495,9.842570305,3444,22.79655075,-42.10575485,-26.45702171,-66.45241547
3445,-69.48752594,-11.08513165,-25.7029953,39.89023209,-55.59416199,-44.5938797,-69.93099213,37.49322128,3445,-37.08375931,66.91301727,-78.09832001,0.097903371
3446,-58.38309097,20.46784973,95.86907196,12.39040756,38.80347824,-73.65247345,38.30096436,-74.05023956,3446,80.90123749,-32.4337883,81.35617828,-32.94531631
3447,-76.42030334,-20.98059654,-41.8067131,45.59139633,-67.54669952,-38.52038193,-64.17667389,31.95901299,3447,-56.48032761,61.24668503,-73.33222961,-10.91288853
3448,51.36993027,-56.13801956,75.86890411,42.30832672,55.2696991,-48.20874023,59.64091873,-38.62427521,3448,90.97691345,4.971636295,85.24502563,-9.038142204
3449,-58.50595474,-7.823863506,-19.14437485,58.9702034,-80.02932739,-1.444351554,-23.55372238,27.21098518,3449,-15.92617416,77.61116791,-50.61558151,31.84531403
3450,-13.52776432,-43.20819473,5.121312618,13.03246117,4.722053051,-57.31958389,-31.18379402,-58.59604263,3450,-52.7781868,-11.65129089,-23.82242966,-0.655752599
3451,-8.22341156,1.952575445,58.81989288,-5.084574223,-12.73447323,58.94922638,12.96866608,-33.65473557,3451,-10.91174412,-15.05391979,0.886873364,-1.798564076
3452,-33.16173553,-36.09861755,-13.31437874,20.93930054,0.666168034,-42.06399918,-18.47942734,-40.50425339,3452,-64.27609253,-38.48836899,-36.61984634,9.75352478
3453,-24.24429131,6.243649483,59.37702942,-5.457337379,26.73291588,-38.13093948,10.11099911,-57.63003922,3453,-3.471409798,-24.61954117,10.54616261,-19.75819397
3454,-16.51342583,-28.66492844,52.53129196,-17.68487167,-41.27403259,-73.67973328,-42.24225998,-5.818099976,3454,-15.89727402,-57.14372253,-15.4774065,-46.73633194
3455,-46.11431503,-6.71208334,-23.27570152,72.11447144,-75.86413574,8.431922913,-3.195137024,28.84444427,3455,1.262053967,68.37044525,-36.37056351,38.22640228
3456,-37.11235809,-16.32136345,-20.8714695,76.14806366,-31.43105125,17.97703552,10.08329773,22.39985466,3456,2.113201141,61.37536621,-24.05804634,45.97105408
3457,-62.6760025,2.083515882,-42.94023514,51.67272568,-69.53044128,-27.41658401,-55.71548843,36.43893433,3457,-40.60377884,73.19041443,-76.53674316,17.58061028
3458,2.914278746,-52.70766068,49.22974014,10.38168621,-16.21776581,83.44291687,-14.14847088,17.40974617,3458,-0.435698777,25.82859421,34.35577774,17.53146553
3459,40.74554825,-29.05635071,47.26258087,19.75810814,44.84901047,63.9026947,52.15277481,65.77377319,3459,57.89929581,16.14975166,32.75241852,58.06219864
3460,-2.815518856,-77.07654572,3.485262156,75.82397461,7.971059799,13.56912708,37.47390366,20.77282143,3460,46.16575623,-24.67792892,-8.368823051,52.95372772
3461,-41.24610138,-8.686455727,-30.35621071,81.14358521,-52.29652786,17.30936241,-28.56040955,32.49913025,3461,-3.02665019,82.47836304,-38.30129623,41.26886749
3462,43.6717453,-57.54761887,66.19039154,37.78238678,58.58284378,-36.08698654,69.72882843,-32.03974915,3462,87.93763733,14.06454086,88.29776764,-5.50348568
3463,-61.3952713,-9.497244835,-10.35543156,52.80334854,-79.45232391,-9.151033401,-48.63174057,22.00511169,3463,-17.5495224,72.75429535,-55.52175903,29.25981712
3464,-51.82409286,-1.62775588,-18.78332329,67.23358917,-78.49656677,8.341617584,2.808994532,25.49650764,3464,-7.913476467,74.56926727,-36.63433456,39.41519547
3465,-55.92912292,-3.992980719,-33.6385994,64.50016785,-81.67523193,-3.403907061,-27.71156502,32.70148087,3465,-22.79988289,78.21836853,-54.08498001,33.96854782
3466,-36.67722321,-50.56611252,22.96133041,-3.830044746,-55.9131813,-16.97733879,-20.70621872,4.170515537,3466,-26.05049324,-70.43888092,-27.49999046,-58.01878738
3467,4.669069767,-70.7807312,-27.86887741,86.28886414,-20.50790215,25.32210922,21.39177704,23.31464577,3467,5.378579617,64.74199677,-20.8010025,56.26866913
3468,-32.47221756,-42.08792877,-5.784710407,21.36715508,-12.65175343,-71.43305969,-37.1022377,-47.17147446,3468,-69.01095581,-27.39668655,-40.68881607,-1.314346552
3469,3.009702921,-16.36886787,43.36606979,-2.797717333,-2.867267609,-10.5732975,6.267673492,-56.69771576,3469,-19.2969532,-11.50593853,-4.596511364,-6.392049313
3470,-61.27057266,17.9946785,90.49739838,12.14535999,41.37881851,-70.37512207,43.75113678,-67.50747681,3470,80.57507324,-26.37725449,80.80277252,-29.60312843
3471,-54.74121857,-34.64567947,-28.46128082,36.29273605,-57.1676712,-48.5182991,-61.78489685,37.48998642,3471,-60.24129868,49.81642151,-66.24095917,-9.761327744
3472,-9.400484085,0.587999642,23.97340393,18.55085564,-3.07716608,-0.644245267,-25.1703968,56.9012146,3472,16.01873398,32.67855072,4.457705975,-2.089189529
3473,-45.1561203,-34.28950882,-55.34792328,37.47127533,-3.261025429,-43.00759125,-24.79822922,-38.82375717,3473,-95.11297607,23.82733536,-57.43270111,-27.34361076
3474,-33.27098465,-65.6566391,29.64654922,52.40229034,-33.35850525,2.991327524,34.9352951,-3.464543819,3474,-0.776952922,-81.02371216,-16.20206451,-87.85913086
3475,51.56343079,-56.7804451,75.58058167,41.35707855,54.6861496,-50.14898682,57.96627808,-45.02918625,3475,89.21321869,4.349910736,83.79821777,-10.65721893
3476,-35.69449997,-41.67338562,-4.25129509,16.92173767,-7.871006489,-63.76255417,-62.20720291,-35.97348404,3476,-73.7634201,-20.5591507,-41.04701996,-0.815801203
3477,-20.11237717,1.816691995,49.75262451,0.34715125,-5.47157526,47.9520607,12.50210571,-33.80861664,3477,-9.067673683,-3.732212543,5.292435646,1.623375654
3478,-13.78039551,-31.21824074,26.6813221,-9.340965271,1.247407317,-81.8889389,-27.27511597,-75.36219025,3478,-31.15868187,-46.83980942,-19.85382271,-31.05493546
