HI24_HI22,x_source_embedded,,x_target_embedded,,F_source_embedded,,F_target_embedded,,HI22_HI24,F_source_embedded,,F_target_embedded,
4252,40.46422577,47.3763237,44.68623734,1.181102037,-51.4355545,-50.44927216,-69.20057678,11.42794991,4252,41.83108521,42.23077393,71.56908417,18.85818863
4253,37.19443512,47.60070801,50.13874817,-0.106160499,-53.67536545,-61.55440521,-68.92930603,-9.440149307,4253,15.90453625,55.57387543,31.04816818,68.80271149
4254,37.19229507,47.59891891,50.13870239,-0.106161669,-53.67540741,-61.5544281,-68.92935944,-9.440237999,4254,15.90453625,55.57387543,31.04816818,68.80271149
4255,-13.03181934,41.32316589,25.19862366,-10.47734356,-32.16555786,-48.07312775,-60.2386322,40.37092209,4255,4.205043793,18.89364815,17.86359406,27.12797165
4256,-13.60058594,41.01698685,24.24098587,-8.525964737,-32.37157059,-48.04725266,-57.94957352,48.69288635,4256,-7.57305336,49.08142853,13.83687496,65.01789093
4257,43.2924881,15.3005209,36.50637436,1.058400512,-49.40450668,-61.49444199,-63.61585999,38.207798,4257,48.32188416,44.25455475,37.8455925,76.91684723
4258,-13.26269436,40.38283539,25.41927528,-10.29933548,-29.46797562,-62.79473877,-58.27513885,49.12076569,4258,-4.241888523,29.0055027,5.147521496,67.22001648
4259,-14.34320831,40.345047,21.76029778,-9.193502426,-19.50339127,-27.78593445,-47.1734848,49.53728867,4259,-5.960569859,13.66628551,-0.034590822,30.32440948
4260,-14.34320831,40.345047,21.76029778,-9.193502426,-19.50339127,-27.78593445,-47.17315674,49.53731155,4260,-5.960569859,13.66628551,-0.034590822,30.32440948
4261,-14.31259727,40.20727921,18.06115913,-6.334442139,-19.40160561,-27.87645912,-53.77658081,30.52015305,4261,-5.712157249,17.39954758,9.090325356,26.0771389
4262,-10.0419054,43.81925583,18.42159081,2.128421783,-47.18718338,-57.49568176,-42.46272659,39.58975601,4262,-8.985219002,27.62431145,33.04156876,61.5110054
4263,-8.494233131,41.87820816,29.58004761,-5.768796921,-48.80393982,-57.28390884,-51.83588409,52.76112366,4263,-5.030838966,53.78498459,32.8888588,63.60903168
4264,-13.62878036,38.11721802,24.4247303,-8.926646233,-34.7820549,-24.15914345,-53.36777115,51.47169876,4264,-7.419149876,25.8882885,-1.734908223,31.52544594
4265,-13.62878036,38.11721802,24.4247303,-8.926646233,-34.78213501,-24.15913582,-53.3678093,51.47172165,4265,-7.419149876,25.88831139,-1.7349087,31.52543831
4266,-10.33395576,44.95488358,29.6280899,-5.811976433,-48.48132324,-54.86695862,-54.14032364,47.98272705,4266,-5.119935989,55.37395859,19.1968441,59.46342468
4267,26.63372421,44.07802963,42.1634407,3.002859831,-55.20447922,-53.13847733,-58.15921783,47.1170578,4267,47.65075684,35.97727585,60.87457657,57.24547577
4268,28.75180626,45.50348663,44.13936615,1.903776646,-58.80770874,-53.77008438,-59.71971512,47.79884338,4268,45.89910507,39.35933685,31.7129097,68.89377594
4269,41.93910217,51.01486969,50.18727875,1.67557466,-52.95115662,-29.64824104,-50.84632874,43.11898422,4269,57.42272186,22.685009,66.00928497,29.52339935
4270,-0.060626823,36.28643799,55.88968658,-16.88165092,-62.77618027,-45.68010712,-41.38977051,66.05033875,4270,12.51005745,47.45229721,31.84548378,57.17775726
4271,-0.409065932,35.78168488,44.41188812,-19.7012043,-65.47919464,-41.54979706,-8.93219471,75.93508148,4271,-3.768615246,8.311817169,29.55768776,55.69113541
4272,-3.738669157,32.48338318,59.06398773,-21.11170006,-62.76205063,-45.90362549,-55.22634125,52.76290512,4272,4.552269936,24.32696724,14.5448904,61.73667526
4273,-7.679792404,32.86660385,32.19830322,-16.65296555,-66.18750763,-41.69366455,-46.45854568,66.64378357,4273,-1.261772752,17.17818451,1.050679922,59.04785538
4274,1.255832314,38.48591614,54.29681396,-12.67071056,-58.5177536,-52.90241623,-15.23369598,75.52262878,4274,-0.667265415,43.48501587,30.06818008,55.04106522
4275,-0.294625103,35.17258453,54.83334351,-19.48628044,-71.70386505,-27.83551788,-38.08531189,74.95057678,4275,-9.214780807,25.68452454,21.34696388,50.34141159
4276,-4.649140835,43.49826813,44.33591461,-19.09482956,-57.85964966,-50.47172165,-29.51262283,66.68192291,4276,1.961535931,12.13068104,54.35506058,51.01803207
4277,41.71427917,50.799366,50.02761459,0.520682156,-40.84519577,-68.35805511,-68.92214966,-9.747789383,4277,16.48427963,55.31010437,60.05367661,39.16950607
4278,-11.07029247,46.16313553,18.0352478,-11.88346004,-46.77312851,-58.29462051,-44.00814438,-3.559276819,4278,18.40576935,-5.625679493,18.00642014,62.75106812
4279,7.283154964,32.59600067,56.62308884,-41.99882126,-55.01580811,-14.42543507,-23.41059685,50.76482391,4279,21.88377953,-27.65174103,15.50881577,46.96506119
4280,28.08137131,24.03386307,60.269207,-18.24437904,-41.0819931,-32.8650856,-46.27762604,62.98474121,4280,-1.039909005,18.21910286,51.2117157,43.41222763
4281,-20.43974113,50.87459946,54.14649963,-39.95611572,-34.90986633,-31.86141777,-48.35687256,67.06713104,4281,13.45433331,-2.443523884,19.15258408,59.51531982
4282,-20.52421951,51.03157043,54.14653778,-39.95628357,-34.52828217,-31.64280701,-48.35687256,67.06713104,4282,13.45432281,-2.44346261,20.25433159,59.25912476
4283,0.564547122,34.01031494,52.06712341,-27.35851097,-66.64958191,-34.87863159,-6.367395401,83.63541412,4283,7.153599739,-7.759307861,1.060768247,59.03097534
4284,16.5028038,35.93994141,51.01091003,-13.82876301,-65.00374603,-32.2591629,-3.564496279,79.72364044,4284,-8.436043739,10.45730686,18.53177071,48.91332245
4285,44.02845764,47.40071869,51.56617355,0.292404056,-61.14048767,-0.082195096,-28.61876106,65.96646118,4285,42.29582596,20.83476639,59.89141464,-5.213995934
4286,43.95997238,17.95544624,25.8869648,-5.734351158,-61.35676575,-17.62804604,-40.58592224,65.88697052,4286,7.329721928,45.82099152,81.6381073,22.78988266
4287,-39.7702446,-3.199612856,8.822148323,-85.17806244,28.80734062,67.10951996,35.93468094,15.63375187,4287,-27.63362503,-82.81100464,-45.42316055,-55.169384
4288,-39.77200699,-3.19959259,8.822208405,-85.17790222,28.80734062,67.10951996,35.93464661,15.63376522,4288,-27.63273621,-82.81103516,-45.42316055,-55.169384
4289,20.04797745,38.51286697,50.76869965,-15.94341564,-44.53835297,43.94923401,29.96583557,40.71979904,4289,-3.894177437,9.030807495,48.44148636,18.49754333
4290,-25.54083061,17.03682327,33.57979202,-47.63144684,-36.9906044,0.29957822,26.48104286,56.33156586,4290,13.52482128,-44.21969604,33.83858871,-27.45739746
4291,-25.13705254,17.60447502,33.57990265,-47.63160324,-37.72369385,0.408274204,26.48103714,56.33159256,4291,13.52482128,-44.21969604,32.1485939,-25.61727905
4292,-24.63422012,18.18998337,48.53463364,-41.79490662,-38.27652359,0.470230788,-20.02882195,53.39664841,4292,20.61039352,-26.91543388,29.42094994,-21.59123421
4293,-3.097087383,27.52199173,54.19639587,-38.17959595,-70.17593384,-19.20096397,-61.34528732,51.63682175,4293,17.64852905,0.987077296,-3.474252701,28.59327888
4294,14.93844414,38.02975082,54.39292908,-33.03240967,-69.10032654,-33.05496979,-57.33498383,55.48780441,4294,14.97936249,5.97689867,49.3486824,44.84115219
4295,2.258175373,30.87516022,59.95924759,-12.38035583,-65.57361603,-32.94823837,-55.28754807,54.11550522,4295,8.360800743,28.31859779,-0.959401131,58.99915695
4296,22.02630806,37.40684891,61.00954056,-11.66441536,-42.75307465,-19.63317299,-67.16069794,12.2032423,4296,14.15166092,23.97608376,49.80990219,34.59873962
4297,-7.505337238,30.0665493,54.11141586,-38.4847374,-53.58653259,-53.57629395,-65.2559433,47.10057449,4297,17.66611481,2.90894413,11.60583019,25.38343811
4298,23.36758995,37.18618393,53.72572708,-9.092190742,-38.11211395,-15.40893745,-46.11068726,60.13271713,4298,-7.435551643,34.1733284,50.03245926,33.13705826
4299,-8.452754974,42.92673111,53.72566223,-9.09233284,-48.58014679,-57.40465546,-46.11064911,60.13270187,4299,-7.435553551,34.17331314,32.74562454,61.52280807
4300,-8.086648941,42.25316238,32.85059738,-14.84678173,-49.99193573,-62.48128891,-63.44274139,48.05396652,4300,9.436759949,21.21082687,24.39560699,72.24390411
4301,26.51815796,44.0840416,54.33211517,-7.171348095,-54.56647873,-52.99065399,-51.82260132,31.70511627,4301,12.63255501,51.55812073,60.82899857,51.52793884
4302,-9.007786751,43.5471611,32.79000092,-14.79736996,-48.25053024,-59.10451508,-65.78123474,45.77661133,4302,9.230239868,22.13322639,18.19758034,65.57555389
4303,-5.316127777,43.5100708,33.82464218,-9.09819603,-50.77651215,-60.84911346,-75.82499695,-11.33292961,4303,11.26959229,25.73583221,34.52339935,65.1987381
4304,-9.653536797,45.5992012,38.67190552,0.052108996,-47.82244873,-58.67386246,-76.79249573,-17.49951935,4304,8.8209095,65.05870056,32.37772369,61.97983932
4305,-31.37823486,23.66625214,18.63682747,-15.52713394,-35.08877945,-47.42844009,-51.73080444,13.28022289,4305,30.70273018,-22.05406952,23.05584717,7.624473095
4306,-32.91024399,26.6103878,7.081944466,-9.598248482,-24.46713638,-25.43455124,-23.96599388,55.76785278,4306,29.49672318,-34.20146942,22.95858765,7.611753464
4307,-39.56365204,21.66439247,8.635478973,-14.77084637,-21.93273735,-14.08999825,-29.62544632,49.37392807,4307,33.40471268,-37.05483627,27.64875603,-2.179366827
4308,-39.84883118,22.92661667,3.94491601,-19.12879372,-22.18854332,-7.817630291,-2.049012661,72.10549927,4308,15.30780029,-56.40861511,31.84865379,-14.70599365
4309,-23.28426552,26.51954269,2.406962633,-18.61253548,-37.52851486,-24.73021698,49.8115387,65.56401062,4309,6.701384068,-54.18053818,4.910200596,13.22053528
4310,-44.38034821,23.62742424,-5.696543217,-23.59247017,-16.73863792,16.02922249,66.210289,28.73207283,4310,-20.3024292,-42.74099731,21.04337311,-55.47518921
4311,75.80107117,27.97344589,34.01549911,58.69642639,-12.84090996,-68.25241089,-61.3393631,-40.69863129,4311,30.38660049,39.67107391,65.82328796,42.89510345
4312,-13.3161602,41.93512726,25.78507233,-6.217710018,-28.89009285,-63.68492889,-68.76449585,10.09027863,4312,19.04405212,59.60486603,2.853470802,75.40913391
4313,-12.98521328,40.70239258,25.11493683,-10.22978973,-32.75697708,-47.76087952,-57.80004501,49.30489349,4313,-7.310901165,24.48148155,4.197442532,64.4528656
4314,-12.43467426,41.73295593,25.11493683,-10.22978973,-46.08581161,-57.26914597,-57.8001976,49.30452728,4314,-7.310579777,24.4816761,18.63977623,73.6200943
4315,-13.49518776,40.3606987,23.57840347,-9.17195797,-32.4404068,-47.62561417,-63.60805893,40.08194351,4315,-4.809699535,18.96535301,4.108565331,64.17734528
4316,42.61265182,46.37990189,44.11759186,1.925177574,-40.48818588,-38.1962204,-69.67369843,10.97260475,4316,31.28695869,53.18118668,84.98892975,8.969044685
4317,41.29354858,50.44329071,50.10500717,1.187732816,-51.40570068,-46.90909576,-60.23925018,22.90615463,4317,45.82855988,39.31230545,60.57354736,37.84836578
4318,38.22763062,47.93075943,50.51946259,2.292001247,-50.79285812,-48.94211578,-60.99325943,32.49097824,4318,42.86572266,40.53888321,31.17051888,69.0346756
4319,29.03100777,45.57210159,59.60421753,-9.599331856,-56.02547836,-56.4667244,-60.35778427,47.3446579,4319,15.37673378,54.66342163,29.69298363,70.70252228
4320,35.33129501,46.3224678,53.93128967,-6.678506851,-59.00361252,-45.51347733,-50.40693283,57.59667587,4320,0.433851838,42.47111893,47.51150513,39.44383621
4321,-0.538377404,37.78412628,59.5100708,-13.63520718,-56.93410492,-56.0640831,-58.93577576,49.35442734,4321,6.559113503,58.79608536,19.44632912,66.38952637
4322,-12.59571934,27.83632469,50.38342285,-29.55853271,-72.00137329,-25.6874733,-14.03562927,72.30374146,4322,18.05801964,-17.78803444,5.570300579,17.98034096
4323,-14.62733459,25.22801208,52.16693497,-36.83557892,-72.71640778,-21.28266525,-40.55337906,71.64167023,4323,18.76164436,-21.03529739,15.27882862,6.708768845
4324,-15.92746353,22.18233109,54.69567108,-35.34651566,-62.72659683,9.711943626,-39.98784637,72.18482208,4324,13.83055305,-1.530693173,15.5369854,-10.74820995
4325,-14.05764294,22.84792519,41.63589478,-38.9005127,-62.82093048,9.751596451,-4.467889309,80.53339386,4325,26.46888924,-37.27418137,5.60139513,3.093919277
4326,-11.56541348,32.06905746,50.91999054,-23.939291,-70.0271759,-25.25302887,-15.1563015,75.03495026,4326,-3.115428686,8.913187981,-3.155033112,29.19415665
4327,-10.56765556,30.4090786,48.65834427,-32.03816223,-72.05953217,-16.85158157,-2.686059713,84.50115204,4327,7.61859417,-13.47325802,-3.541137457,31.43060684
4328,-10.42015934,30.40138817,49.16914368,-32.03482819,-72.03094482,-16.75600243,-7.394855022,84.70069122,4328,7.313681126,-9.945838928,-4.339949608,50.41178513
4329,-1.672167182,29.92708969,56.42052078,-20.62131882,-63.18989563,16.02213097,-0.682724178,88.69515991,4329,-12.81606007,33.09998322,-1.946089387,44.05604553
4330,-27.15805817,4.698174,5.307790279,-51.75514984,1.923735976,77.36642456,50.39178848,-3.586173534,4330,-42.13307571,-76.35897064,-19.8843441,-61.28464508
4331,26.48471451,43.92365265,53.36138535,-1.536477685,-58.07320404,-44.3030777,-60.36523056,48.69041824,4331,14.98987484,55.80286789,79.48056793,30.92313957
4332,42.28557587,43.80858231,56.84487152,-8.479803085,-38.87957001,-35.9585228,-60.45747375,48.62430573,4332,14.45875263,53.19537354,70.3680954,22.18693924
4333,44.23752213,47.00918198,51.11280823,-0.84061712,-36.04196167,-37.46069336,-50.93006134,31.20158195,4333,18.14214325,48.90090942,67.0920639,18.86893082
4334,41.83724213,50.2462883,52.98823929,-1.316053152,-41.09241104,-38.95401001,-68.65246582,11.4837389,4334,15.1588974,55.8115387,66.79322815,20.18990898
4335,68.70016479,18.28098297,16.70621109,62.43565369,-41.6945076,-43.33267975,-60.54829788,24.68184662,4335,88.58706665,20.67819786,80.39507294,15.57815361
4336,77.85229492,39.82356644,24.61992073,67.19216919,-12.68000698,-44.52066422,-61.45222473,26.73344421,4336,85.70404053,6.86469841,62.16078949,-0.620057106
4337,69.44135284,27.48438072,24.89164162,67.58216858,-15.31164074,-60.49425125,-60.97606659,27.83501244,4337,85.9516449,7.351541996,80.75080109,18.36390686
4338,67.4057312,18.63297462,17.40209961,62.28804016,-39.22783661,-68.49438477,-61.128582,24.07748985,4338,87.87010193,20.63977051,83.7382431,24.24934387
4339,-6.883450508,34.19610596,54.22863007,-37.09012222,-55.93791199,-55.95309067,-63.35192871,49.48197174,4339,17.5206089,2.640924215,12.2717886,66.36774445
4340,-8.770583153,41.45658493,28.36009789,-13.44335651,-23.98022461,-79.34435272,-66.13670349,13.47469139,4340,8.749353409,18.06867599,9.572020531,77.00312042
4341,85.86434937,36.72888184,44.93841553,76.00006866,-1.704214931,-70.0617218,-67.75415039,-0.891083181,4341,76.22468567,12.54039192,5.580936432,88.44025421
4342,86.13838196,38.16003799,45.9659462,72.43825531,-1.319373369,-69.33914948,-68.42144012,-0.582455218,4342,63.83573914,31.39155197,5.628539562,88.87205505
4343,-35.95891953,68.81824493,-1.874255538,-7.510152817,2.286589861,19.23539162,57.91676712,41.60084152,4343,-7.317539215,-28.97216034,-7.665409088,-3.602222204
4344,-33.97224045,68.72332001,-8.827819824,-23.35652733,0.703096211,11.776371,67.35498047,24.83667946,4344,-26.78933716,-41.64793777,-14.86954498,10.75784779
4345,-34.05598831,69.17955017,-6.822356701,-23.18777084,1.942143559,19.55136299,67.40142059,23.9756546,4345,-20.79710197,-42.43314362,-16.83818054,11.18492317
4346,-34.7828064,64.19750977,-3.99314642,-37.53604889,-0.428368449,9.404232979,57.01054764,45.36734009,4346,-29.4164505,-56.22522736,-0.617459953,-2.495445251
4347,-44.02254486,67.49666595,-0.375601202,-47.03554153,11.26312065,37.38945389,50.44739151,4.059956074,4347,-45.7227478,-58.75371933,9.136919975,-52.72060776
4348,-80.83171844,20.81571198,-30.8908329,-33.51750183,17.14723015,57.75598907,28.71727371,-28.99268723,4348,-43.2901001,-23.76796341,-27.99468231,-39.43230438
4349,-70.05297852,20.36458206,-32.29891205,-34.15789032,9.146386147,52.570858,55.98600388,-45.84010315,4349,-49.25667191,-21.60009766,-19.27194977,-41.41808701
4350,-81.70076752,20.69293022,-31.48794365,-34.22680283,13.56803703,56.01060486,53.17102051,-43.38629913,4350,-44.4357872,-19.99580002,-14.21248436,-40.6456337
4351,-76.16362762,29.11976814,-31.11375237,-34.30302048,2.909855127,38.86730957,31.96149445,-29.87828255,4351,-43.12862778,-24.92678833,-6.978161812,-27.88483429
4352,-24.25458717,43.13130951,-30.99253845,-34.54473877,3.332880735,34.97463989,34.04232025,-30.25154877,4352,-42.64517975,-24.49228859,1.915800333,-22.47267532
4353,-24.11937523,42.8927269,-30.76416016,-35.11366653,3.226680517,35.37531281,35.70236969,-30.2387104,4353,-42.37202454,-24.51411819,-6.07727623,-10.11362743
4354,-23.74834633,42.30897903,-33.43819046,-36.18969345,4.563005447,36.89425659,57.41485214,-46.95254135,4354,-48.75746536,-22.48958015,-9.01052475,-5.492492676
4355,-23.01867294,41.79772568,-32.82007217,-36.18276978,-2.703721523,52.81846237,54.89865112,-48.48413086,4355,-44.49785995,-19.93066788,-18.83725357,9.024848938
4356,-43.93722534,68.40904236,-3.855487108,-4.144924164,38.04281998,59.97797775,44.56086349,-14.73873901,4356,-17.11662292,-10.88707542,-10.5267601,-30.42824173
4357,-40.2801857,69.57928467,2.670165777,-1.911934614,13.84687901,40.01130295,18.23865509,73.19657898,4357,-15.29665947,8.539115906,-6.44750309,-20.96074867
4358,-36.15976334,68.26409149,16.00805664,1.790011764,6.332841396,10.87651443,-37.91923141,46.72373581,4358,-11.39392853,19.59531212,-0.851068676,0.591289401
4359,-23.01362419,66.53153992,0.925343812,-18.92668533,-10.40541363,-5.479287148,-12.06922722,63.52522278,4359,35.49501419,-42.92919159,-12.02718067,50.67826843
4360,-46.31742096,44.12705231,38.82918549,-37.70662689,2.119715691,-2.436540604,-4.849319458,79.86893463,4360,26.27458763,-44.67532349,26.06809807,-5.235949039
4361,-28.78534317,61.12103271,-29.78954887,-36.0830307,-17.00201035,32.35519791,39.85581589,-20.9283371,4361,-41.72831345,-64.9626236,-18.58429909,42.1375351
4362,56.39601517,18.2283802,42.62807465,-0.117117524,-24.36594582,-79.89828491,-73.45575714,-29.83073425,4362,10.00785828,64.0508728,39.57283401,76.14453125
4363,1.632133365,32.19417191,57.75726318,-41.36300659,-54.16513443,-14.00806522,-27.1124382,36.5220871,4363,19.2469883,-24.97517776,-5.335352898,23.11734772
4364,4.877027035,33.3538208,59.65464401,-37.475811,-69.5398407,-19.2562027,-49.20426559,62.41101837,4364,16.46119308,-1.619153023,44.24040222,35.44929504
4365,61.67518234,19.18802261,31.91034508,58.25828552,-32.36099625,-73.35434723,-71.52165985,6.895431995,4365,65.66126251,25.33998489,39.02989197,78.20410156
4366,61.83244324,19.18181419,31.33794594,57.51243973,-40.26047897,-66.88059998,-65.57870483,34.67653656,4366,65.98184204,23.5128994,49.71602249,63.70989227
4367,43.15628815,15.21332359,29.73605156,52.8950119,-24.11658859,-79.6693573,-66.63631439,35.57867813,4367,51.46284485,39.96634674,35.68066025,78.15999603
4368,-13.44186115,27.395298,50.28208923,-40.82358551,-67.0040741,-45.27791214,-47.81600189,63.79970551,4368,19.35936356,-22.58845329,9.882971764,19.15768051
